,Unnamed: 0,event_source.hash,ONNET_OUTGOING_Categorical,ONNET_OUTGOING_Scaled,ONNET_OUTGOING_Outlier,ONNET_INCOMING_Categorical,ONNET_INCOMING_Scaled,ONNET_INCOMING_Outlier,OFFNET_OUTGOING_Categorical,OFFNET_OUTGOING_Scaled,OFFNET_OUTGOING_Outlier,OFFNET_INCOMING_Categorical,OFFNET_INCOMING_Scaled,OFFNET_INCOMING_Outlier,IDD_INCOMING_Categorical,IDD_INCOMING_Scaled,IDD_INCOMING_Outlier,IDD_OUTGOING_Categorical,IDD_OUTGOING_Scaled,IDD_OUTGOING_Outlier,Peo_TV_Package,PEO_TV_Categorical,PEO_TV_Scaled,BB_Categorical,BB_Scaled,Location_Identifier,ONNET_Overall_Categorical,OFFNET_Overall_Categorical,IDD_Overall_Categorical,VOICE_Categorical,Play_Type,Play_Usage,Voice_Packages,Other_Packages,Household_Types,Having_Insurance,Cluster
1418,1418,713b63e3309bd5679bc336b3e6b6135d,LOW,0.005543563579277864,NO,NO,0.0,NO,LOW,0.003605769230769232,NO,LOW,0.002771781789638932,NO,NO,0.0,NO,NO,0.0,NO,PEO_SILVER,MEDIUM,0.375,LOW,0.2916666666666667,C300MHT-NE-NODE8152461,LOW,LOW,NO,LOW,TRIPLE_PLAY,"['VOICE_LOW', 'BB_LOW', 'TV_MEDIUM']","['V_IDD', 'V_SLT CLI', 'V_Absentee service', 'V_Call Transfer Three way', 'V_Single VAS Bundle', 'V_DQ Contact Details', 'V_Call Forwarding', 'V_Call Forwarding-Immediate', 'V_Call Forwarding-On Busy', 'V_Call Forwarding-No Answer']",['AB_Megaline'],NO,NO,1
1419,1419,714e0d64c57f1a295f615f136873c19d,LOW,0.006377551020408162,NO,LOW,0.013736263736263734,NO,LOW,0.01201923076923077,NO,LOW,0.054086538461538464,NO,MEDIUM,0.11858974358974354,YES,NO,0.0,NO,PEO_SILVER,NO,0.0,NO,0.0,C300MNW-MEE-NODE18887751,LOW,LOW,LOW,LOW,SINGLE_PLAY,"['VOICE_LOW', 'BB_NO', 'TV_NO']",NO,NO,NO,NO,0
1420,1420,717961516a201f6fc4c34a1e580e79f0,LOW,0.01847036891679749,NO,LOW,0.002747252747252747,NO,LOW,0.008413461538461538,NO,LOW,0.045035321821036096,NO,NO,0.0,NO,NO,0.0,NO,PEO_SILVER,LOW,0.25,NO,0.0,C300MHE-DMD-NODE15221561,LOW,LOW,NO,LOW,DOUBLE_PLAY,"['VOICE_LOW', 'BB_NO', 'TV_LOW']",NO,NO,NO,NO,0
1421,1421,71826ddd3dbf1e173918c12e6ab1021d,LOW,0.018176020408163258,NO,MEDIUM,0.20913461538461545,NO,LOW,0.016826923076923076,NO,MEDIUM,0.19368949502878074,NO,NO,0.0,NO,NO,0.0,NO,NO,NO,0.0,NO,0.0,MSAG5200-ISLMT-AVR-NODE467161,LOW,LOW,NO,LOW,SINGLE_PLAY,"['VOICE_LOW', 'BB_NO', 'TV_NO']",NO,NO,NO,NO,0
1422,1422,718a94ca55f2b67000e32b5722eaba51,MEDIUM,0.1317945447409733,NO,MEDIUM,0.16432005494505492,NO,LOW,0.001201923076923077,NO,LOW,0.008585164835164834,NO,NO,0.0,NO,NO,0.0,NO,NO,NO,0.0,NO,0.0,MSAG5200-ISLIDH-KGW-NODE6194491,MEDIUM,LOW,NO,MEDIUM,SINGLE_PLAY,"['VOICE_MEDIUM', 'BB_NO', 'TV_NO']",NO,NO,NO,NO,0
1423,1423,71a8e0a7746f5497a7222bf23d347845,LOW,0.00654925431711146,NO,LOW,0.005494505494505494,NO,LOW,0.038461538461538464,NO,LOW,0.01282051282051282,NO,NO,0.0,NO,NO,0.0,NO,PEO_SILVER,NO,0.0,NO,0.0,C300MNW-MEE-NODE18887751,LOW,LOW,NO,LOW,SINGLE_PLAY,"['VOICE_LOW', 'BB_NO', 'TV_NO']",NO,"['E_Video on Demand', 'E_TSTV', 'E_PeoTV Initiation']",NO,NO,0
1424,1424,71abb2e3fb7424a48b20bb7a0809f5ea,LOW,0.03784831240188384,NO,LOW,0.019574175824175824,NO,LOW,0.054454474097331236,NO,MEDIUM,0.16352694924123495,NO,HIGH,0.35897435897435903,YES,LOW,0.03044871794871795,NO,NO,NO,0.0,HIGH,0.7083333333333334,MSAG5200PH-AKG-NODE431631,LOW,LOW,MEDIUM,LOW,DOUBLE_PLAY,"['VOICE_LOW', 'BB_HIGH', 'TV_NO']",NO,NO,['Professional_or_Student'],NO,2
1425,1425,71b026d1414f371094ad071d02468f1b,MEDIUM,0.12821330455259028,NO,MEDIUM,0.09375,NO,HIGH,0.35898253532182106,NO,MEDIUM,0.2327070251177394,NO,LOW,0.01282051282051282,NO,LOW,0.01282051282051282,NO,NO,NO,0.0,HIGH,0.6614583333333334,MSAG5200-ISLMB-PSL-NODE482261,MEDIUM,HIGH,LOW,MEDIUM,DOUBLE_PLAY,"['VOICE_MEDIUM', 'BB_HIGH', 'TV_NO']","['V_CLI presentation in call waiting', 'V_Call Transfer Three way', 'V_Call Forwarding by time', 'V_Anonymous call barring', 'V_Incoming Call Transfer', 'V_Call Forwarding Offline', 'V_SLT Voice Service', 'V_IDD', 'V_DQ Contact Details', 'V_Double VAS Bundle', 'V_SLT CLI', 'V_Incoming Call Memory', 'V_Call park', 'V_Call back on busy', 'V_Call holding', 'V_Outgoing Call Memory']","['AB_Megaline Startup', 'AB_Copper Access Bearer', 'AB_Megaline']",['Professional_or_Student'],NO,2
1426,1426,71b6645a5e55d861a484c10bdfcb30ee,MEDIUM,0.08604788069073785,NO,LOW,0.051167582417582416,NO,LOW,0.015992935635792783,NO,LOW,0.02555108581894296,NO,NO,0.0,NO,NO,0.0,NO,NO,NO,0.0,HIGH,0.8055555555555555,MSAG5200-ISLMT-AVR-NODE467161,LOW,LOW,NO,LOW,DOUBLE_PLAY,"['VOICE_LOW', 'BB_HIGH', 'TV_NO']",NO,NO,['Professional_or_Student'],NO,2
1427,1427,71c09d09bffaa69aa4c1d6fdf3f2ed1e,LOW,0.0025755494505494505,NO,LOW,0.014938186813186812,NO,LOW,0.008413461538461538,NO,LOW,0.02946755625327054,NO,NO,0.0,NO,NO,0.0,NO,PEO_SILVER,HIGH,0.8125,HIGH,0.75,C300MNW-MEE-NODE18887751,LOW,LOW,NO,LOW,TRIPLE_PLAY,"['VOICE_LOW', 'BB_HIGH', 'TV_HIGH']",NO,NO,"['Kids', 'Professional_or_Student']",NO,1
1428,1428,71c8da48db009be01219608a6fa4d4ef,LOW,0.04211636577708007,NO,LOW,0.05271291208791208,NO,MEDIUM,0.2289050235478807,NO,MEDIUM,0.18095074568288846,NO,NO,0.0,NO,NO,0.0,NO,NO,NO,0.0,NO,0.0,MSAG5200-ISLBZ-NODE435881,LOW,MEDIUM,NO,MEDIUM,SINGLE_PLAY,"['VOICE_MEDIUM', 'BB_NO', 'TV_NO']",NO,NO,NO,NO,0
1429,1429,71d08664b609dcaddf02d6ffc2532aa7,LOW,0.011724882260596543,NO,NO,0.0,NO,LOW,0.03816718995290424,NO,LOW,0.0579048927263213,NO,NO,0.0,NO,NO,0.0,NO,PEO_SILVER,MEDIUM,0.40625,NO,0.0,UA5000(IPMB)IM-NODE391531,LOW,LOW,NO,LOW,DOUBLE_PLAY,"['VOICE_LOW', 'BB_NO', 'TV_MEDIUM']",NO,NO,NO,NO,0
1430,1430,71d2c0395ce609cfd6f6d6a9ed619f1a,LOW,0.001201923076923077,NO,NO,0.0,NO,NO,0.0,NO,LOW,0.001201923076923077,NO,NO,0.0,NO,NO,0.0,NO,PEO_TITANIUM,LOW,0.21875,LOW,0.3072916666666667,C300MNW-MEE-NODE18887751,LOW,LOW,NO,LOW,TRIPLE_PLAY,"['VOICE_LOW', 'BB_LOW', 'TV_LOW']",['V_Installment'],"['AB_Megaline', 'AB_Megaline Startup', 'E_Video on Demand', 'E_TSTV', 'E_PeoTV Initiation']",NO,NO,0
1431,1431,71e28ccd862b4b6ef196136453526e9c,MEDIUM,0.09647272370486654,NO,MEDIUM,0.09014423076923077,NO,LOW,0.019230769230769232,NO,LOW,0.030702184720041863,NO,NO,0.0,NO,NO,0.0,NO,PEO_SILVER,MEDIUM,0.625,LOW,0.10069444444444443,MSAG5200PH-AKG-NODE431631,MEDIUM,LOW,NO,MEDIUM,TRIPLE_PLAY,"['VOICE_MEDIUM', 'BB_LOW', 'TV_MEDIUM']",NO,NO,NO,NO,1
1432,1432,71e31fbe2fa865d474d0cf4435d3f59f,LOW,0.048886381475667186,NO,LOW,0.01820054945054945,NO,MEDIUM,0.10613716640502356,NO,LOW,0.037398613291470435,NO,MEDIUM,0.22115384615384606,YES,MEDIUM,0.08814102564102565,YES,NO,NO,0.0,NO,0.0,MSAG5200-ISLSI-DWS-NODE520721,LOW,LOW,MEDIUM,LOW,SINGLE_PLAY,"['VOICE_LOW', 'BB_NO', 'TV_NO']",NO,NO,NO,NO,0
1433,1433,71f750d1ac24343ca3a3de5e197af6ec,LOW,0.02492150706436421,NO,LOW,0.010645604395604394,NO,LOW,0.015992935635792783,NO,LOW,0.02618066457352172,NO,LOW,0.02884615384615385,NO,LOW,0.02243589743589744,NO,NO,NO,0.0,MEDIUM,0.6475694444444444,MSAG5200-ISLPC-AGT-NODE480031,LOW,LOW,LOW,LOW,DOUBLE_PLAY,"['VOICE_LOW', 'BB_MEDIUM', 'TV_NO']",NO,NO,NO,NO,2
1434,1434,720a1f4d240e41e4dcc0534dc62e8248,MEDIUM,0.26562499999999994,NO,MEDIUM,0.2259615384615385,NO,MEDIUM,0.2534831240188383,NO,LOW,0.09374182365253793,NO,NO,0.0,NO,NO,0.0,NO,NO,NO,0.0,NO,0.0,MSAG5200-ISLIDH-KGW-NODE6194491,MEDIUM,LOW,NO,MEDIUM,SINGLE_PLAY,"['VOICE_MEDIUM', 'BB_NO', 'TV_NO']",NO,NO,NO,NO,0
1435,1435,720d7851d1a7b812c7546cd7b72f11ff,LOW,0.05820741758241759,NO,LOW,0.06696428571428571,NO,MEDIUM,0.24960753532182106,NO,LOW,0.0794740973312402,NO,NO,0.0,NO,NO,0.0,NO,PEO_SILVER,LOW,0.3125,NO,0.0,MSAG5200-ISLPC-AGT-NODE480031,LOW,LOW,NO,LOW,DOUBLE_PLAY,"['VOICE_LOW', 'BB_NO', 'TV_LOW']",NO,NO,NO,NO,0
1436,1436,7238794fad59fb688e08352255739b85,MEDIUM,0.12242445054945053,NO,MEDIUM,0.20089285714285715,NO,MEDIUM,0.2851255886970173,NO,MEDIUM,0.20601125065410766,NO,NO,0.0,NO,NO,0.0,NO,NO,NO,0.0,NO,0.0,MSAG5200-ISLND-PHG-NODE500241,MEDIUM,MEDIUM,NO,MEDIUM,SINGLE_PLAY,"['VOICE_MEDIUM', 'BB_NO', 'TV_NO']",NO,NO,NO,NO,0
1437,1437,7242ed529b24d0406b193301c4739b54,MEDIUM,0.09845957613814756,NO,MEDIUM,0.15178571428571425,NO,MEDIUM,0.1020653453689168,NO,MEDIUM,0.2183330062794349,NO,MEDIUM,0.1971153846153846,YES,NO,0.0,NO,PEO_SILVER,MEDIUM,0.625,LOW,0.18576388888888887,C300MIDH-IDJ-NODE11065541,MEDIUM,MEDIUM,LOW,MEDIUM,TRIPLE_PLAY,"['VOICE_MEDIUM', 'BB_LOW', 'TV_MEDIUM']",NO,NO,NO,NO,1
1438,1438,7248506853bbb566e6148b92d8572d14,LOW,0.07650608320251176,NO,MEDIUM,0.16346153846153846,NO,MEDIUM,0.19071330455259028,NO,MEDIUM,0.2641041993720565,NO,LOW,0.009615384615384616,NO,NO,0.0,NO,PEO_SILVER,LOW,0.25,NO,0.0,MSAG5200-ISLMT-AVR-NODE467161,LOW,MEDIUM,LOW,LOW,DOUBLE_PLAY,"['VOICE_LOW', 'BB_NO', 'TV_LOW']",NO,NO,NO,NO,0
1439,1439,728d67fc4c1187361a674b41b92e0602,LOW,0.03063677394034537,NO,MEDIUM,0.09478021978021976,NO,LOW,0.03522370486656201,NO,MEDIUM,0.1229640894819466,NO,LOW,0.02564102564102564,NO,LOW,0.02564102564102564,NO,PEO_SILVER,HIGH,1.0,HIGH,0.6875,MSAG5200-ISLMT-AVR-NODE467161,LOW,LOW,LOW,LOW,TRIPLE_PLAY,"['VOICE_LOW', 'BB_HIGH', 'TV_HIGH']",NO,NO,"['Kids', 'Professional_or_Student']",NO,1
1440,1440,7291c06afc26e2346c6fabb9818c725d,LOW,0.017808084772370482,NO,LOW,0.009443681318681316,NO,MEDIUM,0.15715757456828885,NO,LOW,0.09916274201988487,NO,NO,0.0,NO,NO,0.0,NO,NO,NO,0.0,LOW,0.17708333333333334,MSAG5200-ISLMT-AVR-NODE467161,LOW,LOW,NO,LOW,DOUBLE_PLAY,"['VOICE_LOW', 'BB_LOW', 'TV_NO']",NO,NO,NO,NO,0
1441,1441,72a0d0bbb0b7fb1a1b94db9b404fc997,MEDIUM,0.10466542386185244,NO,MEDIUM,0.09460851648351644,NO,MEDIUM,0.1464383830455259,NO,MEDIUM,0.28299973835688125,NO,HIGH,0.4583333333333333,YES,MEDIUM,0.15865384615384615,YES,PEO_UTHAYAM,NO,0.0,LOW,0.0642361111111111,MSAG5200-ISLND-PHG-NODE500241,MEDIUM,MEDIUM,HIGH,MEDIUM,DOUBLE_PLAY,"['VOICE_MEDIUM', 'BB_LOW', 'TV_NO']",NO,NO,['Family_Member_Abroad'],NO,0
1442,1442,72b8cdfd8cc1ae4b8d7d3eeb00d936a8,MEDIUM,0.26444760596546313,NO,MEDIUM,0.25618131868131866,NO,HIGH,0.3036940737833595,NO,MEDIUM,0.2285616169544741,NO,NO,0.0,NO,NO,0.0,NO,NO,NO,0.0,NO,0.0,MSAG5200-ISLMT-AVR-NODE467161,MEDIUM,HIGH,NO,MEDIUM,SINGLE_PLAY,"['VOICE_MEDIUM', 'BB_NO', 'TV_NO']",NO,NO,NO,NO,0
1443,1443,73051c4485db78111612f2de609ef769,HIGH,0.37168857927786497,YES,HIGH,0.3516483516483516,YES,HIGH,0.3787529434850863,NO,HIGH,0.32649790685504965,NO,NO,0.0,NO,NO,0.0,NO,NO,NO,0.0,LOW,0.16145833333333334,C300MTP-NODE8700911,HIGH,HIGH,NO,HIGH,DOUBLE_PLAY,"['VOICE_HIGH', 'BB_LOW', 'TV_NO']",NO,NO,NO,NO,0
1444,1444,730f59a2f7e084f3998de4c87e53154c,LOW,0.0701530612244898,NO,LOW,0.051167582417582416,NO,MEDIUM,0.19147370486656196,NO,LOW,0.07935145211930926,NO,NO,0.0,NO,NO,0.0,NO,NO,NO,0.0,NO,0.0,MSAG5200-ISLND-PHG-NODE500241,LOW,LOW,NO,LOW,SINGLE_PLAY,"['VOICE_LOW', 'BB_NO', 'TV_NO']",NO,NO,NO,NO,0
1445,1445,73143c3bca506d86c295f6855b75f42f,MEDIUM,0.2499018838304552,NO,MEDIUM,0.2630494505494505,NO,MEDIUM,0.2823292778649921,NO,MEDIUM,0.2840463108320251,NO,NO,0.0,NO,NO,0.0,NO,PEO_SILVER,NO,0.0,NO,0.0,MSAG5200-ISLMH-POL-NODE491451,MEDIUM,MEDIUM,NO,MEDIUM,SINGLE_PLAY,"['VOICE_MEDIUM', 'BB_NO', 'TV_NO']",NO,NO,NO,NO,0
1446,1446,731dbbd95da90daddebac0c9907b1f81,LOW,0.05310537676609106,NO,LOW,0.010645604395604394,NO,MEDIUM,0.1085410125588697,NO,LOW,0.05588533490319205,NO,NO,0.0,NO,NO,0.0,NO,NO,NO,0.0,LOW,0.041666666666666664,MSAG5200-ISLMV-GDM-NODE482491,LOW,LOW,NO,LOW,DOUBLE_PLAY,"['VOICE_LOW', 'BB_LOW', 'TV_NO']",NO,NO,NO,NO,0
1447,1447,73add6c6128dd7f65bb97a8e5af52c4c,LOW,0.018028846153846152,NO,LOW,0.018715659340659337,NO,MEDIUM,0.10898253532182103,NO,MEDIUM,0.12745290423861852,NO,NO,0.0,NO,NO,0.0,NO,NO,NO,0.0,HIGH,0.9375,MSAG5200-ISLBZ-NODE435881,LOW,MEDIUM,NO,MEDIUM,DOUBLE_PLAY,"['VOICE_MEDIUM', 'BB_HIGH', 'TV_NO']",NO,NO,['Professional_or_Student'],NO,2
1448,1448,73c6074dc5d2cc9c3307826b7feed890,LOW,0.00654925431711146,NO,LOW,0.0259271978021978,NO,LOW,0.03522370486656201,NO,LOW,0.0870372187336473,NO,LOW,0.02724358974358974,NO,NO,0.0,NO,NO,NO,0.0,NO,0.0,MSAG5200-ISLIDH-KGW-NODE6194491,LOW,LOW,LOW,LOW,SINGLE_PLAY,"['VOICE_LOW', 'BB_NO', 'TV_NO']",NO,NO,NO,NO,0
1449,1449,73d20876ed79cd094805a4a9fd54cc81,LOW,0.06360380690737834,NO,LOW,0.0362293956043956,NO,LOW,0.07405317896389325,NO,MEDIUM,0.12823783359497645,NO,NO,0.0,NO,NO,0.0,NO,NO,NO,0.0,NO,0.0,MSAG5200-ISLIDH-KGW-NODE6194491,LOW,LOW,NO,LOW,SINGLE_PLAY,"['VOICE_LOW', 'BB_NO', 'TV_NO']",NO,NO,NO,NO,0
1450,1450,73d269b3d5e45bb39579e21ee59eac78,LOW,0.001201923076923077,NO,NO,0.0,NO,NO,0.0,NO,NO,0.0,,NO,0.0,NO,NO,0.0,NO,NO,NO,0.0,HIGH,0.703125,MSAG5200-ISLMV-GDM-NODE482491,LOW,NO,NO,LOW,DOUBLE_PLAY,"['VOICE_LOW', 'BB_HIGH', 'TV_NO']",NO,NO,['Professional_or_Student'],NO,2
1451,1451,74057b6f0f98ea0af82d1670f0892f2c,LOW,0.029778257456828886,NO,MEDIUM,0.12122252747252747,NO,MEDIUM,0.222061420722135,NO,MEDIUM,0.17804814233385666,NO,NO,0.0,NO,NO,0.0,NO,PEO_UNNATHAM,HIGH,1.0,NO,0.0,C300MNW-MEE-NODE18887751,LOW,MEDIUM,NO,MEDIUM,DOUBLE_PLAY,"['VOICE_MEDIUM', 'BB_NO', 'TV_HIGH']",NO,NO,['Kids'],NO,1
1452,1452,7409582429f085df923afca66da4cfc3,MEDIUM,0.2712912087912088,NO,MEDIUM,0.2616758241758242,NO,MEDIUM,0.19090953689167967,NO,MEDIUM,0.2384877027734171,NO,LOW,0.00641025641025641,NO,MEDIUM,0.09775641025641026,YES,PEO_SILVER,NO,0.0,LOW,0.14930555555555555,C300MKI-NODE10668164,MEDIUM,MEDIUM,LOW,MEDIUM,DOUBLE_PLAY,"['VOICE_MEDIUM', 'BB_LOW', 'TV_NO']",NO,NO,NO,NO,0
1453,1453,7410104de2a5d66d3217daa88f86cf54,LOW,0.001201923076923077,NO,LOW,0.06696428571428571,NO,LOW,0.003605769230769232,NO,LOW,0.0362293956043956,NO,NO,0.0,NO,NO,0.0,NO,PEO_SILVER,NO,0.0,NO,0.0,C300MNW-MEE-NODE18887751,LOW,LOW,NO,LOW,SINGLE_PLAY,"['VOICE_LOW', 'BB_NO', 'TV_NO']",NO,"['E_Video on Demand', 'E_PeoTV Initiation', 'E_TSTV']",NO,NO,0
1454,1454,74127a44a44b4eca41f4b4d59d92e33f,MEDIUM,0.2101157770800628,NO,MEDIUM,0.12448489010989013,NO,LOW,0.036057692307692304,NO,LOW,0.0489272632129775,NO,NO,0.0,NO,NO,0.0,NO,NO,NO,0.0,NO,0.0,MSAG5200-ISLMH-POL-NODE491451,MEDIUM,LOW,NO,MEDIUM,SINGLE_PLAY,"['VOICE_MEDIUM', 'BB_NO', 'TV_NO']",NO,NO,NO,NO,0
1455,1455,74133c6506ba4e87d8a00d13edcdd4f9,LOW,0.04574666405023548,NO,LOW,0.05099587912087911,NO,LOW,0.06563971742543173,NO,LOW,0.0575614861329147,NO,NO,0.0,NO,NO,0.0,NO,PEO_SILVER,MEDIUM,0.625,HIGH,0.9010416666666666,C300MNW-MEE-NODE18887751,LOW,LOW,NO,LOW,TRIPLE_PLAY,"['VOICE_LOW', 'BB_HIGH', 'TV_MEDIUM']",NO,NO,['Professional_or_Student'],NO,2
1456,1456,7436c4b3e48bd808c083d157d8081b9c,LOW,0.002403846153846154,NO,LOW,0.003949175824175824,NO,LOW,0.008413461538461538,NO,LOW,0.013360151753008894,NO,NO,0.0,NO,NO,0.0,NO,NO,NO,0.0,NO,0.0,C300MNW-MEE-NODE18887751,LOW,LOW,NO,LOW,SINGLE_PLAY,"['VOICE_LOW', 'BB_NO', 'TV_NO']",NO,NO,NO,NO,0
1457,1457,7462ebfbe1d8bb190a00384205ddc55a,HIGH,0.3223361459968602,YES,MEDIUM,0.2815934065934066,NO,MEDIUM,0.2399921507064364,NO,MEDIUM,0.18804781527995806,NO,MEDIUM,0.18910256410256407,YES,MEDIUM,0.18429487179487172,YES,NO,NO,0.0,MEDIUM,0.578125,MSAG5200-ISLMV-GDM-NODE482491,HIGH,MEDIUM,MEDIUM,MEDIUM,DOUBLE_PLAY,"['VOICE_MEDIUM', 'BB_MEDIUM', 'TV_NO']",NO,NO,NO,NO,2
1458,1458,74aa22373e47b6f8bfcf03e0f3344bfe,MEDIUM,0.08641581632653063,NO,MEDIUM,0.10147664835164834,NO,MEDIUM,0.15234988226059654,NO,LOW,0.07581109366823653,NO,NO,0.0,NO,NO,0.0,NO,NO,NO,0.0,NO,0.0,C300MNW-MEE-NODE18887751,MEDIUM,LOW,NO,MEDIUM,SINGLE_PLAY,"['VOICE_MEDIUM', 'BB_NO', 'TV_NO']",NO,NO,NO,NO,0
1459,1459,74b916b342aff0d61fd895eb39c2f6cb,LOW,0.03414442700156986,NO,LOW,0.057864010989010985,NO,MEDIUM,0.12119799843014127,NO,LOW,0.04186289900575614,NO,NO,0.0,NO,NO,0.0,NO,NO,NO,0.0,NO,0.0,MSAG5200-ISLIDH-KGW-NODE6194491,LOW,LOW,NO,LOW,SINGLE_PLAY,"['VOICE_LOW', 'BB_NO', 'TV_NO']",NO,NO,NO,NO,0
1460,1460,74bc0f3fabb54e47c545716309fc09f3,LOW,0.02447998430141287,NO,LOW,0.025240384615384616,NO,MEDIUM,0.0997596153846154,NO,MEDIUM,0.13351157770800628,NO,LOW,0.05128205128205128,NO,NO,0.0,NO,NO,NO,0.0,NO,0.0,C300MNW-MEE-NODE18887751,LOW,MEDIUM,LOW,LOW,SINGLE_PLAY,"['VOICE_LOW', 'BB_NO', 'TV_NO']",NO,NO,NO,NO,0
1461,1461,74be2b4ce14a73f5a9e438dc21ef75e9,LOW,0.07881181318681317,NO,LOW,0.07108516483516482,NO,LOW,0.008781397174254317,NO,LOW,0.0176772632129775,NO,NO,0.0,NO,NO,0.0,NO,NO,NO,0.0,MEDIUM,0.4166666666666667,MSAG5200-ISLND-PHG-NODE500241,LOW,LOW,NO,LOW,DOUBLE_PLAY,"['VOICE_LOW', 'BB_MEDIUM', 'TV_NO']",NO,NO,NO,NO,2
1462,1462,74c102a216aa0d3a2cd1d17bd9abf4e8,LOW,0.04569760596546312,NO,LOW,0.032451923076923066,NO,LOW,0.003605769230769232,NO,LOW,0.003605769230769232,NO,NO,0.0,NO,NO,0.0,NO,NO,NO,0.0,NO,0.0,MSAG5200-ISLSI-DWS-NODE520721,LOW,LOW,NO,LOW,SINGLE_PLAY,"['VOICE_LOW', 'BB_NO', 'TV_NO']",NO,NO,NO,NO,0
1463,1463,74d3a2274ad5520eaead0becb0140ec8,LOW,0.032893445839874406,NO,LOW,0.01734203296703296,NO,LOW,0.07368524332810047,NO,LOW,0.06823161957090527,NO,NO,0.0,NO,NO,0.0,NO,PEO_TITANIUM,HIGH,1.0,HIGH,0.734375,MSAG5200-ISLMV-GDM-NODE482491,LOW,LOW,NO,LOW,TRIPLE_PLAY,"['VOICE_LOW', 'BB_HIGH', 'TV_HIGH']",NO,NO,"['Kids', 'Professional_or_Student']",NO,1
1464,1464,74d746d6087a9a0d44654f153f0069f8,HIGH,0.31740580847723704,YES,HIGH,0.3255494505494505,NO,MEDIUM,0.28085753532182106,NO,MEDIUM,0.2483320251177394,NO,NO,0.0,NO,NO,0.0,NO,PEO_UTHAYAM,NO,0.0,NO,0.0,MSAG5200BG-NODE431391,HIGH,MEDIUM,NO,MEDIUM,SINGLE_PLAY,"['VOICE_MEDIUM', 'BB_NO', 'TV_NO']",NO,NO,NO,NO,0
1465,1465,74dd30450502fd6c9b803d6476fe77d5,LOW,0.031323587127158554,NO,LOW,0.013392857142857142,NO,LOW,0.008413461538461538,NO,LOW,0.013957025117739405,NO,LOW,0.00641025641025641,NO,NO,0.0,NO,NO,NO,0.0,NO,0.0,MSAG5200BG-NODE431391,LOW,LOW,LOW,LOW,SINGLE_PLAY,"['VOICE_LOW', 'BB_NO', 'TV_NO']",NO,"['E_Video on Demand', 'E_PeoTV Initiation', 'E_TSTV']",NO,NO,0
1466,1466,74ee3d188f159cc1493c791c27a7a135,HIGH,0.4627403846153847,YES,HIGH,0.4876373626373626,YES,HIGH,0.6682937598116171,YES,HIGH,0.4900902668759812,YES,MEDIUM,0.08012820512820512,YES,NO,0.0,NO,NO,NO,0.0,LOW,0.21180555555555555,MSAG5200-ISLPRN-NODE427901,HIGH,HIGH,LOW,HIGH,DOUBLE_PLAY,"['VOICE_HIGH', 'BB_LOW', 'TV_NO']",NO,NO,NO,NO,0
1467,1467,7503223929354f19c1e28c2abc44d025,LOW,0.05872252747252747,NO,MEDIUM,0.10576923076923077,NO,LOW,0.04020310047095761,NO,MEDIUM,0.112686420722135,NO,NO,0.0,NO,NO,0.0,NO,NO,NO,0.0,NO,0.0,MSAG5200-ISLND-PHG-NODE500241,LOW,LOW,NO,LOW,SINGLE_PLAY,"['VOICE_LOW', 'BB_NO', 'TV_NO']",NO,NO,NO,NO,0
1468,1468,750ff883b7847da50f5a45e0fea88ae3,MEDIUM,0.08214776295133437,NO,LOW,0.00824175824175824,NO,LOW,0.023204474097331243,NO,LOW,0.08222952642595499,NO,NO,0.0,NO,NO,0.0,NO,PEO_UTHAYAM,HIGH,1.0,MEDIUM,0.40625,MSAG5200-ISLBZ-NODE435881,LOW,LOW,NO,LOW,TRIPLE_PLAY,"['VOICE_LOW', 'BB_MEDIUM', 'TV_HIGH']",NO,NO,['Kids'],NO,1
1469,1469,752c5f4b20888e71b88db692a093de25,LOW,0.014668367346938773,NO,LOW,0.02798763736263736,NO,MEDIUM,0.16252943485086346,NO,LOW,0.055141287284144434,NO,LOW,0.0689102564102564,NO,NO,0.0,NO,NO,NO,0.0,MEDIUM,0.5069444444444444,MSAG5200-ISLMLT-VMD-NODE4145091,LOW,LOW,LOW,LOW,DOUBLE_PLAY,"['VOICE_LOW', 'BB_MEDIUM', 'TV_NO']",NO,NO,NO,NO,2
1470,1470,75642d0d96e306b8c793675195594f3d,LOW,0.07802688383045528,NO,LOW,0.024210164835164832,NO,MEDIUM,0.15835949764521193,NO,LOW,0.018167844060701203,NO,NO,0.0,NO,NO,0.0,NO,NO,NO,0.0,LOW,0.1111111111111111,MSAG5200-ISLVA-NKM-NODE481961,LOW,LOW,NO,LOW,DOUBLE_PLAY,"['VOICE_LOW', 'BB_LOW', 'TV_NO']",NO,NO,NO,NO,0
1471,1471,756b47be02ae8288d02f2d9e80659d75,MEDIUM,0.15835949764521193,NO,MEDIUM,0.2664835164835165,NO,MEDIUM,0.11732240973312402,NO,MEDIUM,0.15656070120355833,NO,NO,0.0,NO,LOW,0.009615384615384616,NO,NO,NO,0.0,NO,0.0,MSAG5200-ISLMV-GDM-NODE482491,MEDIUM,MEDIUM,LOW,MEDIUM,SINGLE_PLAY,"['VOICE_MEDIUM', 'BB_NO', 'TV_NO']",NO,NO,NO,NO,0
