,event_source.hash,ACCOUNT_NUM.hash,CUSTOMER_REF.hash,VAS,Month_Subscribed,Rental
633,282a5805478d0a54e6d47804a51856f0,21aaf0944bbc5257be10717f97c38c18,0028ee114cbf49af3da56010f4f0d528,BB EXTRA GB,2017-03,2000.0
634,6e591863b5992b27fb404843582c6b31,8894fe0208a0251fb645b953cdec93fc,b33d4fd5c08c2e1f67eb103c2fd5a12d,BB EXTRA GB,2018-07,1750.0
635,a364c4d05d5246a79cc182e203df9255,1295ad1df424158c24452be25504ee28,d0b565dbeab5f3f129b74384750a9176,BB EXTRA GB,2020-03,900.0
636,56be2e09143276313dd9b3bc9898f915,9b711e39affb4e5a7a364787253d4c09,624abba7ba601dea285a759b2c284965,BB EXTRA GB,2019-10,2125.0
637,553b83a86a45dc7e883af4d3c798e609,8a4cfb7794e8ccf384a7a1b0c9a964eb,9ef00333d38330efb839b6f5df00a5ea,BB EXTRA GB,2020-04,5725.0
638,4577c98db24b8dcc16db351be7697510,890628cc09f46ecbc15e2c1a6f0d171c,623b68237410895531fad106ada36365,BB EXTRA GB,2020-05,2575.0
639,6ba9e7b1ceb7f353d89f2adb46ac5dfe,2d3c09ba08e6a70dbc5988cbbb2fa115,2202f30a933b2c161c159cba3e985d0a,BB EXTRA GB,2019-05,26250.0
640,58b21402ecd8a8d451958eb3a57c0e13,87f0f2a0c4ed2d05ce5279799a6fd79d,41801a841ae02d8054b9acfc8e4e8fd2,BB EXTRA GB,2020-05,200.0
641,d5904488d8a68c479c4cba71d5ebd0b8,bc5cc066d49637aa1c7457d6a51d1995,01c0a8dc69788eab4941941651198f6d,BB EXTRA GB,2019-04,1500.0
642,2eb3dfba6c77446975809b6a4fb87d37,b5d8f1814c6e9dea26e0c25482431643,6368032c2de8c4ee58beea5d64955a2b,BB EXTRA GB,2017-11,1500.0
643,5dc39e052fb564a0b32bb49a220fe346,cba1948cc25a31637e66da0876547528,af767dc09fffd878d8375e9cafdea10d,BB EXTRA GB,2019-09,1050.0
644,64c4801b8e54f160cb55485ea4749b53,26fa4a17cd478fcf33c1abb76c473b4b,ffaa60899d991e95b0a42a4a780d0678,BB EXTRA GB,2020-04,2250.0
645,dae260cdb5f4b4ac637c62e7f378bf05,6f5a50d14f88a8bbed200d30e65ddf20,56bcfc6b190063f24de1a57267a8054c,BB EXTRA GB,2020-07,2775.0
646,a79acd0f0ae07b12fa7cf085a85721d8,377b852bac7b15a7d75adb2e487e85c8,592afb5ecd4a0b52bd4c29962feb511e,BB EXTRA GB,2020-04,425.0
647,2e9071894a55e63338baaf062b9f2ae7,0e1fe0d01f3a2e9619999a1a634ec427,cd3b840fb0da1abcc5bfdebaca6cd761,BB EXTRA GB,2020-05,1925.0
648,87139585476072a57c6ca4c1b8a03a3c,0af54aadb6f99ea7dba03d4bba175478,e5cd8654619553564d2ef41e1218965f,BB EXTRA GB,2019-10,425.0
649,d41d8cd98f00b204e9800998ecf8427e,949e14e85d36002ffb954d42d3366936,51ee71e46ba64034adaf383345028fb8,BB EXTRA GB,2019-05,8250.0
650,073ccbc9d9cdf62a8cb01301bac5deeb,2ea6c5e59c02744c036fe8ff6cccfb7c,0e6536070be7f081c6c08162792b0161,BB EXTRA GB,2019-10,935.0
651,9414211324ee44a3ca810f897ee6de88,439a57bb967c988af3902e8454d634a1,6631d3f6509956982c6c7fe3d90bfee3,BB EXTRA GB,2020-04,425.0
652,b306015a2eed65ff25b590123125464f,a26e41a86ce1a5530f93dc0191d545f5,8ded8dc681742009bcbbca10615db0c0,BB EXTRA GB,2017-11,750.0
653,79252cc9136c20db7876b2dca54ff5fb,e190bddedee7e06e29f6720ad41c53f6,15b7127daad7532484caffc10ebd916a,BB EXTRA GB,2019-10,1700.0
654,01e39b3168624dbab960441ada2e20bf,e3d71a45dab9774e00a7826fbc2fe7d3,b776a4fc58c23db1d1780077e6b38954,BB EXTRA GB,2020-05,1925.0
655,6a2898235abf389e8e00ab968d6f0d03,5442aafe8af2df74c7091ad5db81bc76,a332d4030fb28bc0df17fab774e95096,BB EXTRA GB,2018-01,750.0
656,fa05b28af3d1339f6777444696743db6,f7e5d90e8464194308301a8f63a4678f,2a52b62c36a87cfe108b4c1f79060dc4,BB EXTRA GB,2019-10,4445.0
657,fbfeb5f9c94ceed16035be418aadb06c,5bacfb2cce2c7b3de15a2a6abed7ab81,aff590723ef5dfc5825c3f83baa8a72e,BB EXTRA GB,2020-05,100.0
658,66649a451f95b70b4aa864ece7471e5b,b2586b6384892fd4ace5cab3440b97a6,8257ea15e310840e5350d7e0c2c1c72d,BB EXTRA GB,2020-03,6000.0
659,c8303f3e470481c77475e0fb7162c57b,d1d1785fd3a15a110c8749bb62452a43,4ade2d4bdaffcf91d23c254a2c18da3e,BB EXTRA GB,2019-05,3750.0
660,a9c66d0638d45ba2b7c5024d61336a0c,b2ce302efbfd039ec196f08fd34612c3,3364d114c78c415347a7cf41a1774004,BB EXTRA GB,2020-03,800.0
661,b8cf14a0e2d62badfdb44fdc03a5f512,6b2ff61c75c1d6e3d395ac781d4c45eb,99039bad828d9b5d423874e0cff39a28,BB EXTRA GB,2020-03,4390.0
662,64c4801b8e54f160cb55485ea4749b53,26fa4a17cd478fcf33c1abb76c473b4b,ffaa60899d991e95b0a42a4a780d0678,BB EXTRA GB,2020-07,2250.0
663,a40809d67395ab303fb8ddd8fc52aaf0,9c1b9f6d009bf32f4a978b98215763b6,7c4bd2558a57e0a2cd4655468ed5767b,BB EXTRA GB,2019-03,250.0
664,7fc1fa9e4b7b01416563db4d1a1431e9,44224bc1e2e7101c90bbad70dbcc5a6c,f5d47ec8993b2e30d200ec5f1c3bae1b,BB EXTRA GB,2019-03,500.0
665,7ae240b62cca05b9ab0af678122e7e5c,8d8472d39b270801553f2d5e7c06fe22,f8743da5d0bff84f9440fb44fce1bdc1,BB EXTRA GB,2019-03,52500.0
666,919ba5f18ce708afcd4f545150021b0e,bd0cc5e96b24df6625fc68cbaf71b555,df4bc5da4eaaaab1d937c3fd2a699c3f,BB EXTRA GB,2019-03,6750.0
667,48412214a1fb6ddb2b7d75b19a1f023a,64535f8ced5ad55b6d0de50e259d61aa,0aebfe0fc2cc19ecb7bd9bfc35852541,BB EXTRA GB,2018-03,250.0
668,413e29dc39d9736dc58ab52fbc1d9c41,72308329e159eba3d54bbcff04af13af,b88ccde585662a12c851ee9deb63deda,BB EXTRA GB,2017-08,750.0
669,a5ea86dc15a33e393a5731fd5e482afd,52e7c04d12cb33c77031760584a9586e,cc9cde6ff7e8a085c9bdcd5d870e3624,BB EXTRA GB,2013-05,500.0
670,79252cc9136c20db7876b2dca54ff5fb,e190bddedee7e06e29f6720ad41c53f6,15b7127daad7532484caffc10ebd916a,BB EXTRA GB,2019-01,750.0
671,a9c66d0638d45ba2b7c5024d61336a0c,b2ce302efbfd039ec196f08fd34612c3,3364d114c78c415347a7cf41a1774004,BB EXTRA GB,2019-05,500.0
672,1cfcbbd580a549f8a979386aa2d7eedf,d486a40aae141a60f6431e1d0e3a99dc,5e101ff6841f82a9df24635d27c4144f,BB EXTRA GB,2016-11,900.0
673,d285cd403f0bcedf0072777ef9a724d7,59322724d5029e5667d19ae164cdc16d,efeab37d377b0f32b7f70b159f824652,BB EXTRA GB,2017-06,1000.0
674,d30b70fe79517935dac52d65e5c060d9,f82988e91a4bf7836b6ae8dd3cc299a8,2cde47b934970c9288d1f2787446239c,BB EXTRA GB,2018-12,2250.0
675,c430d4572b296baa400cef6dca22a243,81f5d5f39589f1c94369f6591203c027,d296229572fa0d406bc5a1535e9b63d3,BB EXTRA GB,2016-11,250.0
676,90dd0158ebdfda20398ccf7a4ea29e5d,50cf8d74511fd6337cbef6cd5f8fb12d,77bdb4ff769d4a633257ab281e440650,BB EXTRA GB,2018-03,5500.0
677,cc2d60ad0d0d1335e1db97c80c671b5c,d0e0df685d7644db08fc90e6ac6c0d22,cd75523b70250659ff737bf24eb46e93,BB EXTRA GB,2016-10,11250.0
678,a37d66b98e54b33a707382dc0ac905b2,2b60f8ffb99f7932ee00cdd291fb1dd5,1e18e8301408434bc3320d0db9f7d17e,BB EXTRA GB,2019-01,250.0
679,0337f10cd6d707ca500d10a3ac3c2736,15d49615ea4b0ad7572e8d10667d23cc,42e3a2df5018eb17a4b950e2308a1c64,BB EXTRA GB,2016-10,750.0
680,dec03d41335fcf18e545c928b186869d,ca36fc61e31226884796fb29d1ac795f,13c4e095667c0854cf78140455e47390,BB EXTRA GB,2017-12,750.0
681,56be2e09143276313dd9b3bc9898f915,9b711e39affb4e5a7a364787253d4c09,624abba7ba601dea285a759b2c284965,BB EXTRA GB,2017-07,500.0
682,a79acd0f0ae07b12fa7cf085a85721d8,377b852bac7b15a7d75adb2e487e85c8,592afb5ecd4a0b52bd4c29962feb511e,BB EXTRA GB,2017-01,1500.0
683,16470e8abcff03f45c4b0dcab6290d85,af66a61a98c385584e3fccfd8dcc5412,1eca97f3ce8ee40e866677fdccc1d60e,BB EXTRA GB,2017-01,1250.0
684,fa0c8ed6e92cef355b0e22b8223344e3,a1e2b9c2faf456eece4bb507dd044fcd,ae041952f243955016cb60d82413a8bf,BB EXTRA GB,2017-01,1500.0
685,3103106aa4c31019c019cf7989d85614,29e4ed1dd895c838aae14cef338f8640,6048d4cca6eb5b161321e536031dfe17,BB EXTRA GB,2018-07,2250.0
686,fa0c8ed6e92cef355b0e22b8223344e3,a1e2b9c2faf456eece4bb507dd044fcd,ae041952f243955016cb60d82413a8bf,BB EXTRA GB,2019-01,9000.0
687,8fa50cb991042dd546a96141ec138fe6,c310c8a2a64c63c047e5c05c546aa57d,c1a88711a769e4b74af51d1c978c71e1,BB EXTRA GB,2019-01,250.0
688,b8cf14a0e2d62badfdb44fdc03a5f512,6b2ff61c75c1d6e3d395ac781d4c45eb,99039bad828d9b5d423874e0cff39a28,BB EXTRA GB,2017-07,1000.0
689,d41d8cd98f00b204e9800998ecf8427e,949e14e85d36002ffb954d42d3366936,51ee71e46ba64034adaf383345028fb8,BB EXTRA GB,2016-10,4900.0
690,d285cd403f0bcedf0072777ef9a724d7,59322724d5029e5667d19ae164cdc16d,efeab37d377b0f32b7f70b159f824652,BB EXTRA GB,2016-10,1000.0
691,79252cc9136c20db7876b2dca54ff5fb,e190bddedee7e06e29f6720ad41c53f6,15b7127daad7532484caffc10ebd916a,BB EXTRA GB,2016-09,1000.0
692,fa0c8ed6e92cef355b0e22b8223344e3,a1e2b9c2faf456eece4bb507dd044fcd,ae041952f243955016cb60d82413a8bf,BB EXTRA GB,2016-10,2250.0
693,c430d4572b296baa400cef6dca22a243,81f5d5f39589f1c94369f6591203c027,d296229572fa0d406bc5a1535e9b63d3,BB EXTRA GB,2017-06,750.0
694,e9675ccb6f64b51e89e6d6720937445a,066323e15583647d5102a831aa53aba7,e25162db438675b3c70e1bc9010a03f5,BB EXTRA GB,2018-11,1500.0
695,9b206bac60bc055afd162d86edbb7837,070c11ae598c36e61aea606708d63841,19a631f28db618791c768aac2c0f106c,BB EXTRA GB,2019-06,200.0
696,16470e8abcff03f45c4b0dcab6290d85,af66a61a98c385584e3fccfd8dcc5412,1eca97f3ce8ee40e866677fdccc1d60e,BB EXTRA GB,2017-06,500.0
697,16470e8abcff03f45c4b0dcab6290d85,af66a61a98c385584e3fccfd8dcc5412,1eca97f3ce8ee40e866677fdccc1d60e,BB EXTRA GB,2017-09,250.0
698,5693fe3496dd2588d52cabe07469af1f,0e3e3cabb8b653645ad4268f318a80b8,ea80ab897faee5c372d67f28e5b47c54,BB EXTRA GB,2019-12,950.0
699,1301bbe6d521f89a821e6ca74d9aadd3,02059e815d999bda708149ae263946d3,45636ddd123db631d63e246c5d004400,BB EXTRA GB,2017-06,500.0
700,2cbcbda3ebcac1d101ea1612bb75fb36,b053bbb012c17bbc54ea279c6d9fa034,ed7232befca03d406729c77389c0360f,BB EXTRA GB,2019-11,425.0
701,01e39b3168624dbab960441ada2e20bf,e3d71a45dab9774e00a7826fbc2fe7d3,b776a4fc58c23db1d1780077e6b38954,BB EXTRA GB,2019-12,850.0
702,c430d4572b296baa400cef6dca22a243,81f5d5f39589f1c94369f6591203c027,d296229572fa0d406bc5a1535e9b63d3,BB EXTRA GB,2017-05,750.0
703,05f14ffb7380a1332e3c0fd7d2e2a188,00126426420cdb4b1fe951ce5bb3c05a,a4481ed55c6f0a00c26bdafc171a34ea,BB EXTRA GB,2016-12,4250.0
704,c430d4572b296baa400cef6dca22a243,81f5d5f39589f1c94369f6591203c027,d296229572fa0d406bc5a1535e9b63d3,BB EXTRA GB,2017-07,750.0
705,f20faf7a2ee246cbcd427f21d883cea4,39c732d59a382683b146228fd887f34d,8eedf5ccbccb29b1c3ebfc7e2a7d4221,BB EXTRA GB,2019-11,3000.0
706,1d92aca119edc3e39732e28c25153f3e,4c7a4769273c7a2eb4860a09f6376a70,b30293458c6565bc283bac15b92aa38d,BB EXTRA GB,2019-12,2200.0
707,13f19138256905524bcb7ece4c543881,4331912302921124842662df944ba046,ad0a2b08875279cb25d8afd74a681db7,BB EXTRA GB,2019-12,400.0
708,54608c7d53ad49deb29008a2ce0ee791,0ab1d3f6a699bab522f95be45fb5784e,bbc2bfd7d5d1bf7dfb5aaadbbbb817bc,BB EXTRA GB,2016-12,250.0
709,7ae240b62cca05b9ab0af678122e7e5c,8d8472d39b270801553f2d5e7c06fe22,f8743da5d0bff84f9440fb44fce1bdc1,BB EXTRA GB,2019-11,22800.0
710,44c7d1fc66286b0d03b6602472c79583,287cde10ae103ec451caeb0d47b7575c,0f1767cecb2a3b6f57e3e61b4c645f03,BB EXTRA GB,2018-11,3000.0
711,9c9602cf22dc2a3fbcdd6899fb3aebde,bdf75e0f8d6e8c10e9e8495654df21ec,7471be3948d60bbf3f81bb898082bef2,BB EXTRA GB,2019-05,750.0
712,824a453652469e1c50fc075dff70dcee,ce8d936fed762bfa12912fb18915b802,71a467201a2d56926e6f9e3b162635a5,BB EXTRA GB,2019-06,200.0
713,824a453652469e1c50fc075dff70dcee,ce8d936fed762bfa12912fb18915b802,71a467201a2d56926e6f9e3b162635a5,BB EXTRA GB,2017-10,750.0
714,7b4bd18c25d505f1158b10f9b6dee8a2,b9a3c0c50d4d15474e8ca0ea71ccc4cb,079c62b4df4fda95d55f2c73a7e4ba9e,BB EXTRA GB,2019-05,750.0
715,b2352378b5c0d7d9fb298035b5011737,59600c518e06137a7cfce173bb795123,4623a645e642b67c256cb4b70403d6f9,BB EXTRA GB,2020-06,100.0
716,5dc39e052fb564a0b32bb49a220fe346,cba1948cc25a31637e66da0876547528,af767dc09fffd878d8375e9cafdea10d,BB EXTRA GB,2018-08,7500.0
717,390c6045803d1ed237954529c0fe81a1,d54af3961d00eb3e721ce7cc7574e4b4,19a92b49f733c4ece2ff7278a565c139,BB EXTRA GB,2016-01,3000.0
718,553b83a86a45dc7e883af4d3c798e609,8a4cfb7794e8ccf384a7a1b0c9a964eb,9ef00333d38330efb839b6f5df00a5ea,BB EXTRA GB,2018-03,2250.0
719,b765dff32c072b145524f87793af9f18,643da31a47bcf8a8bcd8c1126fa22b40,d959ca84240de7a6a57fe815a5a9b876,BB EXTRA GB,2018-03,250.0
720,05f14ffb7380a1332e3c0fd7d2e2a188,00126426420cdb4b1fe951ce5bb3c05a,a4481ed55c6f0a00c26bdafc171a34ea,BB EXTRA GB,2016-11,2750.0
721,073ccbc9d9cdf62a8cb01301bac5deeb,2ea6c5e59c02744c036fe8ff6cccfb7c,0e6536070be7f081c6c08162792b0161,BB EXTRA GB,2017-03,750.0
722,a9661a00630c53dbf22461fd2baeaca9,d9b961170143b639ed40c1ec783fd8a5,37588bb60176b9a3511c81f8f79efafc,BB EXTRA GB,2016-06,750.0
723,16470e8abcff03f45c4b0dcab6290d85,af66a61a98c385584e3fccfd8dcc5412,1eca97f3ce8ee40e866677fdccc1d60e,BB EXTRA GB,2019-11,4975.0
724,8c63a9b013f6c1ef5546d5c67402a0ff,02c47c646ce82016d2f5172114410cce,f5ca7bb2c6b8c1376e6aa49813c1cc5a,BB EXTRA GB,2016-03,750.0
725,1301bbe6d521f89a821e6ca74d9aadd3,02059e815d999bda708149ae263946d3,45636ddd123db631d63e246c5d004400,BB EXTRA GB,2019-11,1275.0
726,7b5fbd520891f78a4b4464782108193e,0d13cae5090bed00d6cc45b8ff9bf12e,19d24f441a4fc206440b60212df474af,BB EXTRA GB,2020-05,425.0
727,2c012a25da7a43e193207c85cdc3cfe2,40b35b6460711a310d9471fea26da10d,01ff15c4487255c4a6c3076a6793764e,BB EXTRA GB,2019-07,425.0
728,56be2e09143276313dd9b3bc9898f915,9b711e39affb4e5a7a364787253d4c09,624abba7ba601dea285a759b2c284965,BB EXTRA GB,2018-05,750.0
729,48412214a1fb6ddb2b7d75b19a1f023a,64535f8ced5ad55b6d0de50e259d61aa,0aebfe0fc2cc19ecb7bd9bfc35852541,BB EXTRA GB,2018-05,250.0
730,16470e8abcff03f45c4b0dcab6290d85,af66a61a98c385584e3fccfd8dcc5412,1eca97f3ce8ee40e866677fdccc1d60e,BB EXTRA GB,2019-07,4100.0
731,4ac08acd56e1db15276283b8cf44ad4f,23b8dcc156cd6c00287efd88ae321631,70be88e56e49932e85f75b2f9d0a6567,BB EXTRA GB,2018-05,250.0
732,541be7dd062746c12924c11410ce3a95,3e22148c54ddd8e19c3fdbf7c3dce200,75a384c0d769fc0744dd5b5faa8e6243,BB EXTRA GB,2020-05,510.0
733,41042ac3c02255e76f028a507ea224b7,e600b4fc2b156fd93fdaeead7b2c2fba,45b57f995abc1efe0fc1a22ecdab55e7,BB EXTRA GB,2018-05,2250.0
734,a4a28243b8f282cd18f298d9e2fab243,729e0a0a75015a8908d0989386f4454e,dcd2f80daa0b3d9f09eecd7657921048,BB EXTRA GB,2018-05,4500.0
735,95d08da5227bc513d6c3433a51b68c5c,130a75d8233d72dc5dce070522818bea,dd9255113bd2889330fd040a0b3f2a6c,BB EXTRA GB,2018-08,750.0
736,ddf2d8e131e1df2ab850a452316c2182,6042057db2700363a1edd1d3e552528d,59094ae88460873b79f28d0165ef67b9,BB EXTRA GB,2020-05,1700.0
737,282a5805478d0a54e6d47804a51856f0,21aaf0944bbc5257be10717f97c38c18,0028ee114cbf49af3da56010f4f0d528,BB EXTRA GB,2016-08,2000.0
738,b8cf14a0e2d62badfdb44fdc03a5f512,6b2ff61c75c1d6e3d395ac781d4c45eb,99039bad828d9b5d423874e0cff39a28,BB EXTRA GB,2018-05,1000.0
739,a4a28243b8f282cd18f298d9e2fab243,729e0a0a75015a8908d0989386f4454e,dcd2f80daa0b3d9f09eecd7657921048,BB EXTRA GB,2016-04,4500.0
740,a5ea86dc15a33e393a5731fd5e482afd,52e7c04d12cb33c77031760584a9586e,cc9cde6ff7e8a085c9bdcd5d870e3624,BB EXTRA GB,2016-05,2250.0
741,f309fe61d5cb7f33b20b273e7885a94d,a4ace850f2dd3b34c4f16ae6174a5603,adbc322bfa8580deac8b10caed3f41e8,BB EXTRA GB,2019-02,750.0
742,b297e76d28de5a7c47e6841bcb1fb371,6c4e0622eabb0cd72da7dee9ac9e1996,3671aef12aa20d351d9e11f01ad0c956,BB EXTRA GB,2018-08,3750.0
743,5fd93fb44c41e57e2e073e2f733bbda9,c7c5bdd3b8d6748a15006eedb6d7e72f,0f1767cecb2a3b6f57e3e61b4c645f03,BB EXTRA GB,2017-03,1500.0
744,8eb331012e734d80ff7d4448f34b5a8a,83041b23b6ad1c70326076d1210fa761,ac995f79a7164b89de084396352b343b,BB EXTRA GB,2019-07,850.0
745,1d92aca119edc3e39732e28c25153f3e,4c7a4769273c7a2eb4860a09f6376a70,b30293458c6565bc283bac15b92aa38d,BB EXTRA GB,2018-08,1500.0
746,d7515b0ed8141e075023da5947b714bf,06623c7ba64331f615ff83c5664b71bb,ac995f79a7164b89de084396352b343b,BB EXTRA GB,2017-03,250.0
747,d41d8cd98f00b204e9800998ecf8427e,949e14e85d36002ffb954d42d3366936,51ee71e46ba64034adaf383345028fb8,BB EXTRA GB,2017-03,4000.0
748,7ae240b62cca05b9ab0af678122e7e5c,8d8472d39b270801553f2d5e7c06fe22,f8743da5d0bff84f9440fb44fce1bdc1,BB EXTRA GB,2017-07,750.0
749,92eb59c5a5b6492994a73f1225abb68e,9add9ec21eb9eefff97069a904cd9bd4,175bf7d598d4c67236a0cde6552edf00,BB EXTRA GB,2016-08,250.0
750,3103106aa4c31019c019cf7989d85614,29e4ed1dd895c838aae14cef338f8640,6048d4cca6eb5b161321e536031dfe17,BB EXTRA GB,2018-09,6750.0
751,1b4cb205c8cd6f6b3d9677e856f58563,2a754752a65696b63963569c4556e2c6,c5428e94e8410e8a80ea4585925fd36a,BB EXTRA GB,2018-10,750.0
752,60344a111a607288c9a98e0961f99752,638c37ebe024d545558ad403d83622ad,45691f210d3f85850907a824f8d18a4d,BB EXTRA GB,2019-06,425.0
753,413e29dc39d9736dc58ab52fbc1d9c41,72308329e159eba3d54bbcff04af13af,b88ccde585662a12c851ee9deb63deda,BB EXTRA GB,2019-06,100.0
754,3ce6fead610bb5ce0347510950c3e1fa,923659db0ab915e85c7c0c6aa499a0b9,760ec3b7ccf00772e69b861abc46316e,BB EXTRA GB,2016-07,250.0
755,1b4cb205c8cd6f6b3d9677e856f58563,2a754752a65696b63963569c4556e2c6,c5428e94e8410e8a80ea4585925fd36a,BB EXTRA GB,2019-08,2350.0
756,1301bbe6d521f89a821e6ca74d9aadd3,02059e815d999bda708149ae263946d3,45636ddd123db631d63e246c5d004400,BB EXTRA GB,2019-02,8250.0
757,c8303f3e470481c77475e0fb7162c57b,d1d1785fd3a15a110c8749bb62452a43,4ade2d4bdaffcf91d23c254a2c18da3e,BB EXTRA GB,2016-07,250.0
758,dec03d41335fcf18e545c928b186869d,ca36fc61e31226884796fb29d1ac795f,13c4e095667c0854cf78140455e47390,BB EXTRA GB,2019-08,850.0
759,b306015a2eed65ff25b590123125464f,a26e41a86ce1a5530f93dc0191d545f5,8ded8dc681742009bcbbca10615db0c0,BB EXTRA GB,2019-08,625.0
760,2e9071894a55e63338baaf062b9f2ae7,0e1fe0d01f3a2e9619999a1a634ec427,cd3b840fb0da1abcc5bfdebaca6cd761,BB EXTRA GB,2019-08,200.0
761,8fa50cb991042dd546a96141ec138fe6,c310c8a2a64c63c047e5c05c546aa57d,c1a88711a769e4b74af51d1c978c71e1,BB EXTRA GB,2019-08,425.0
762,b86fe9addf986c39934b440bf7122bd5,1dfdca56f88f2edd7db6bb009a32aa15,143a656f6e24bd9fe33ae274dea7cec9,BB EXTRA GB,2019-09,200.0
763,,6355614d67773a2dc0b96fde568f436a,,BB EXTRA GB,2019-02,750.0
764,fd4e6131d35294db04e27fae958c0dd2,38b2614973f3729c7c0afcf96f3e6657,c66d29463366bae43ed36e287f3dc359,BB EXTRA GB,2016-08,2750.0
765,b297e76d28de5a7c47e6841bcb1fb371,6c4e0622eabb0cd72da7dee9ac9e1996,3671aef12aa20d351d9e11f01ad0c956,BB EXTRA GB,2019-06,1275.0
766,16470e8abcff03f45c4b0dcab6290d85,af66a61a98c385584e3fccfd8dcc5412,1eca97f3ce8ee40e866677fdccc1d60e,BB EXTRA GB,2018-08,3750.0
767,15094d516ea903fce925fc97624f86cd,214cbb1651fa329cf02ef1821fc0e44e,5852e0a1ad6e7205aa85b0857cc29311,BB EXTRA GB,2018-08,250.0
768,5e411c13c17e851e8cdf6fbdcc10537a,0009e7e4d940c2a539b89342af07e7f1,56c79821ed59179836dd2a5d75a6fec6,BB EXTRA GB,2018-06,1500.0
769,073ccbc9d9cdf62a8cb01301bac5deeb,2ea6c5e59c02744c036fe8ff6cccfb7c,0e6536070be7f081c6c08162792b0161,BB EXTRA GB,2018-06,750.0
770,62e20bbee85c0e807573e83468653805,62496ff582e3c0acaccd63f813530d69,76bc965e70160b5c8fabf22c6a5c70d8,BB EXTRA GB,2016-04,750.0
771,7fc1fa9e4b7b01416563db4d1a1431e9,44224bc1e2e7101c90bbad70dbcc5a6c,f5d47ec8993b2e30d200ec5f1c3bae1b,BB EXTRA GB,2019-06,425.0
772,2e9071894a55e63338baaf062b9f2ae7,0e1fe0d01f3a2e9619999a1a634ec427,cd3b840fb0da1abcc5bfdebaca6cd761,BB EXTRA GB,2019-06,200.0
773,79252cc9136c20db7876b2dca54ff5fb,e190bddedee7e06e29f6720ad41c53f6,15b7127daad7532484caffc10ebd916a,BB EXTRA GB,2019-03,250.0
774,d7515b0ed8141e075023da5947b714bf,06623c7ba64331f615ff83c5664b71bb,ac995f79a7164b89de084396352b343b,BB EXTRA GB,2018-07,250.0
775,41042ac3c02255e76f028a507ea224b7,e600b4fc2b156fd93fdaeead7b2c2fba,45b57f995abc1efe0fc1a22ecdab55e7,BB EXTRA GB,2018-03,2500.0
776,b8cf14a0e2d62badfdb44fdc03a5f512,6b2ff61c75c1d6e3d395ac781d4c45eb,99039bad828d9b5d423874e0cff39a28,BB EXTRA GB,2019-09,425.0
777,b73ee597cc07ba73fd7fbbacc8a261b7,01f29baefa8fabbd7351cc8260f56323,bb9f9455c1930ff40863113204a38010,BB EXTRA GB,2018-08,1500.0
778,6ddf2bbe52cfb2b116c0af7d6c8eadac,5d853feeb09048ff7abde29cbaa8ec51,afbd221ba37a5d89aaf0d44a472f7ce7,BB EXTRA GB,2018-10,2500.0
779,d2e155cbe1938921c2fbf9e6114ce47f,e0acecc8cf10f8ad9cd58cf9522f3ade,454134c182ba17319f8e117565937855,BB EXTRA GB,2018-07,250.0
780,05f14ffb7380a1332e3c0fd7d2e2a188,00126426420cdb4b1fe951ce5bb3c05a,a4481ed55c6f0a00c26bdafc171a34ea,BB EXTRA GB,2016-08,750.0
781,553b83a86a45dc7e883af4d3c798e609,8a4cfb7794e8ccf384a7a1b0c9a964eb,9ef00333d38330efb839b6f5df00a5ea,BB EXTRA GB,2019-10,2850.0
782,6ddf2bbe52cfb2b116c0af7d6c8eadac,5d853feeb09048ff7abde29cbaa8ec51,afbd221ba37a5d89aaf0d44a472f7ce7,BB EXTRA GB,2018-07,500.0
783,a364c4d05d5246a79cc182e203df9255,1295ad1df424158c24452be25504ee28,d0b565dbeab5f3f129b74384750a9176,BB EXTRA GB,2019-09,300.0
784,79e9ec7ce32af426f395713124f0f6f9,df54f3cec9f5152d8e114e24368096fd,0fa9e00de3af1eb558f03b0cd097c4ca,BB EXTRA GB,2013-07,250.0
785,947fa5f2d3bfc3dc81b081e38edb7eb3,6720a48f417f94f01c81e5eec262b7bc,7e06c6c0fa7157fae7471df104466c74,BB EXTRA GB,2019-09,425.0
786,947fa5f2d3bfc3dc81b081e38edb7eb3,6720a48f417f94f01c81e5eec262b7bc,7e06c6c0fa7157fae7471df104466c74,BB EXTRA GB,2017-06,1500.0
787,e3f9dc2c115e3c393ca7b856fef540fe,365e4d4f6d27f2618dcc8b09eab41d92,cef4f6a129fc1cc2672eff28027bb4fc,BB EXTRA GB,2017-06,750.0
788,fa05b28af3d1339f6777444696743db6,f7e5d90e8464194308301a8f63a4678f,2a52b62c36a87cfe108b4c1f79060dc4,BB EXTRA GB,2019-06,1360.0
789,d285cd403f0bcedf0072777ef9a724d7,59322724d5029e5667d19ae164cdc16d,efeab37d377b0f32b7f70b159f824652,BB EXTRA GB,2019-09,425.0
790,8faef43693bc8464bde4f314f867a00f,23fc6e16b1bbdaeae5cfacfc82e91dbc,d019ada037241a2afa1f9d2a9c3de50d,BB EXTRA GB,2019-10,93750.0
791,d2e155cbe1938921c2fbf9e6114ce47f,e0acecc8cf10f8ad9cd58cf9522f3ade,454134c182ba17319f8e117565937855,BB EXTRA GB,2019-09,425.0
