,Phone_Number.hash,PRODUCT_NAME,Product_Count,Product_Dict
172,6d219e6c2e086d6959f4d90cad121009,"['V_Selective call acceptance', 'V_Absentee service', 'V_Abbreviated Dialing', 'V_Call Transfer Three way', 'V_Call Forwarding', 'V_Call Waiting', 'V_Call Forwarding-On Busy', 'V_Call Forwarding-No Answer', 'V_Call Forwarding-Immediate', 'V_Call forwarding selective', 'V_Incoming Call Transfer', 'V_Anonymous call barring', 'V_Outgoing Call Memory', 'V_Selective call waiting', 'V_Caller name sending', 'V_Call Forwarding by time', 'V_Call back on busy', 'V_Incoming Call Memory', 'V_Call Forwarding Offline', 'V_Call holding', 'V_Do not disturb service', 'V_Selective call rejection', 'V_CLI presentation in call waiting', 'V_Call park', 'V_Secretary service', 'V_Password call barring (secret code)', 'V_Caller name identificationPresentation', 'V_Complete call on no response']",28,"{'6d219e6c2e086d6959f4d90cad121009': ['V_Selective call acceptance', 'V_Absentee service', 'V_Abbreviated Dialing', 'V_Call Transfer Three way', 'V_Call Forwarding', 'V_Call Waiting', 'V_Call Forwarding-On Busy', 'V_Call Forwarding-No Answer', 'V_Call Forwarding-Immediate', 'V_Call forwarding selective', 'V_Incoming Call Transfer', 'V_Anonymous call barring', 'V_Outgoing Call Memory', 'V_Selective call waiting', 'V_Caller name sending', 'V_Call Forwarding by time', 'V_Call back on busy', 'V_Incoming Call Memory', 'V_Call Forwarding Offline', 'V_Call holding', 'V_Do not disturb service', 'V_Selective call rejection', 'V_CLI presentation in call waiting', 'V_Call park', 'V_Secretary service', 'V_Password call barring (secret code)', 'V_Caller name identificationPresentation', 'V_Complete call on no response']}"
173,6edcc0ba8849df26e352550f29dd01de,['AB_Megaline Startup'],1,{'6edcc0ba8849df26e352550f29dd01de': ['AB_Megaline Startup']}
174,6f842d21b455923e081bfb8af4f68062,"['AB_Megaline', 'V_IDD', 'V_DQ Contact Details', 'E_TSTV', 'E_Video on Demand']",5,"{'6f842d21b455923e081bfb8af4f68062': ['AB_Megaline', 'V_IDD', 'V_DQ Contact Details', 'E_TSTV', 'E_Video on Demand']}"
175,7030e30e6f4161e27a1965ec12d9ce6f,"['V_Hotline Service', 'V_Call Forwarding']",2,"{'7030e30e6f4161e27a1965ec12d9ce6f': ['V_Hotline Service', 'V_Call Forwarding']}"
176,70831e8466d88649c11d146d27c22b48,['AB_Additional Distance'],1,{'70831e8466d88649c11d146d27c22b48': ['AB_Additional Distance']}
177,70d272d98fce8d869d1f855ee38f8fb3,"['V_Call Transfer Three way', 'V_Absentee service', 'V_Abbreviated Dialing', 'V_Call Forwarding', 'V_Call Waiting', 'V_Hotline Service', 'V_Call Forwarding-Immediate', 'V_Call Forwarding-On Busy', 'V_Call Forwarding-No Answer', 'V_Hotline-Time Delayed']",10,"{'70d272d98fce8d869d1f855ee38f8fb3': ['V_Call Transfer Three way', 'V_Absentee service', 'V_Abbreviated Dialing', 'V_Call Forwarding', 'V_Call Waiting', 'V_Hotline Service', 'V_Call Forwarding-Immediate', 'V_Call Forwarding-On Busy', 'V_Call Forwarding-No Answer', 'V_Hotline-Time Delayed']}"
178,70d7089a840256ad28912710e9cdc608,"['E_PeoTV Initiation', 'E_Video on Demand', 'E_TSTV']",3,"{'70d7089a840256ad28912710e9cdc608': ['E_PeoTV Initiation', 'E_Video on Demand', 'E_TSTV']}"
179,70d92d50ccae2cc0eb30ae99b4fda3fa,"['E_TSTV', 'E_Video on Demand']",2,"{'70d92d50ccae2cc0eb30ae99b4fda3fa': ['E_TSTV', 'E_Video on Demand']}"
180,710d8b9aa5ef8f9895fff27ed9218c1d,"['V_Call back on busy', 'V_CLI presentation in call waiting', 'V_Call holding', 'V_Call Forwarding Offline', 'V_Anonymous call barring', 'V_Outgoing Call Memory', 'V_Call Forwarding by time', 'V_Incoming Call Transfer', 'V_Incoming Call Memory', 'V_Call park', 'V_Call Transfer Three way']",11,"{'710d8b9aa5ef8f9895fff27ed9218c1d': ['V_Call back on busy', 'V_CLI presentation in call waiting', 'V_Call holding', 'V_Call Forwarding Offline', 'V_Anonymous call barring', 'V_Outgoing Call Memory', 'V_Call Forwarding by time', 'V_Incoming Call Transfer', 'V_Incoming Call Memory', 'V_Call park', 'V_Call Transfer Three way']}"
181,713b63e3309bd5679bc336b3e6b6135d,"['V_IDD', 'V_SLT CLI', 'V_Absentee service', 'V_Call Transfer Three way', 'V_Single VAS Bundle', 'V_DQ Contact Details', 'AB_Megaline', 'V_Call Forwarding', 'V_Call Forwarding-Immediate', 'V_Call Forwarding-On Busy', 'V_Call Forwarding-No Answer']",11,"{'713b63e3309bd5679bc336b3e6b6135d': ['V_IDD', 'V_SLT CLI', 'V_Absentee service', 'V_Call Transfer Three way', 'V_Single VAS Bundle', 'V_DQ Contact Details', 'AB_Megaline', 'V_Call Forwarding', 'V_Call Forwarding-Immediate', 'V_Call Forwarding-On Busy', 'V_Call Forwarding-No Answer']}"
182,71a8e0a7746f5497a7222bf23d347845,"['E_Video on Demand', 'E_TSTV', 'E_PeoTV Initiation']",3,"{'71a8e0a7746f5497a7222bf23d347845': ['E_Video on Demand', 'E_TSTV', 'E_PeoTV Initiation']}"
183,71b026d1414f371094ad071d02468f1b,"['V_CLI presentation in call waiting', 'V_Call Transfer Three way', 'V_Call Forwarding by time', 'V_Anonymous call barring', 'V_Incoming Call Transfer', 'V_Call Forwarding Offline', 'V_SLT Voice Service', 'AB_Megaline Startup', 'AB_Copper Access Bearer', 'AB_Megaline', 'V_IDD', 'V_DQ Contact Details', 'V_Double VAS Bundle', 'V_SLT CLI', 'V_Incoming Call Memory', 'V_Call park', 'V_Call back on busy', 'V_Call holding', 'V_Outgoing Call Memory']",19,"{'71b026d1414f371094ad071d02468f1b': ['V_CLI presentation in call waiting', 'V_Call Transfer Three way', 'V_Call Forwarding by time', 'V_Anonymous call barring', 'V_Incoming Call Transfer', 'V_Call Forwarding Offline', 'V_SLT Voice Service', 'AB_Megaline Startup', 'AB_Copper Access Bearer', 'AB_Megaline', 'V_IDD', 'V_DQ Contact Details', 'V_Double VAS Bundle', 'V_SLT CLI', 'V_Incoming Call Memory', 'V_Call park', 'V_Call back on busy', 'V_Call holding', 'V_Outgoing Call Memory']}"
184,71d2c0395ce609cfd6f6d6a9ed619f1a,"['AB_Megaline', 'AB_Megaline Startup', 'E_Video on Demand', 'V_Installment', 'E_TSTV', 'E_PeoTV Initiation']",6,"{'71d2c0395ce609cfd6f6d6a9ed619f1a': ['AB_Megaline', 'AB_Megaline Startup', 'E_Video on Demand', 'V_Installment', 'E_TSTV', 'E_PeoTV Initiation']}"
185,7410104de2a5d66d3217daa88f86cf54,"['E_Video on Demand', 'E_PeoTV Initiation', 'E_TSTV']",3,"{'7410104de2a5d66d3217daa88f86cf54': ['E_Video on Demand', 'E_PeoTV Initiation', 'E_TSTV']}"
186,74dd30450502fd6c9b803d6476fe77d5,"['E_Video on Demand', 'E_PeoTV Initiation', 'E_TSTV']",3,"{'74dd30450502fd6c9b803d6476fe77d5': ['E_Video on Demand', 'E_PeoTV Initiation', 'E_TSTV']}"
187,757b32f094beb2ec28c9d43e3a9a6b9a,"['V_Incoming Call Memory', 'V_Call park', 'V_Call back on busy', 'V_CLI presentation in call waiting', 'V_Outgoing Call Memory', 'V_Call Forwarding by time', 'V_Call Transfer Three way', 'V_Anonymous call barring', 'V_Call holding', 'V_Call Forwarding Offline', 'V_Incoming Call Transfer']",11,"{'757b32f094beb2ec28c9d43e3a9a6b9a': ['V_Incoming Call Memory', 'V_Call park', 'V_Call back on busy', 'V_CLI presentation in call waiting', 'V_Outgoing Call Memory', 'V_Call Forwarding by time', 'V_Call Transfer Three way', 'V_Anonymous call barring', 'V_Call holding', 'V_Call Forwarding Offline', 'V_Incoming Call Transfer']}"
188,75d964d0d2d21d44778be4a78dcf91f5,['V_Basic Phone Installment'],1,{'75d964d0d2d21d44778be4a78dcf91f5': ['V_Basic Phone Installment']}
189,75fc93346975a071b34fca3f08c61373,"['V_Absentee service', 'V_Abbreviated Dialing', 'V_Call Transfer Three way', 'V_Call Forwarding', 'V_Call Waiting', 'V_Hotline Service', 'V_Call Forwarding-Immediate', 'V_Call Forwarding-On Busy', 'V_Call Forwarding-No Answer', 'V_Hotline-Time Delayed', 'V_Hotline-Immediate']",11,"{'75fc93346975a071b34fca3f08c61373': ['V_Absentee service', 'V_Abbreviated Dialing', 'V_Call Transfer Three way', 'V_Call Forwarding', 'V_Call Waiting', 'V_Hotline Service', 'V_Call Forwarding-Immediate', 'V_Call Forwarding-On Busy', 'V_Call Forwarding-No Answer', 'V_Hotline-Time Delayed', 'V_Hotline-Immediate']}"
190,7605b75ebea43f099283767f3eaaaae6,"['AB_Megaline', 'V_DQ Contact Details', 'V_IDD']",3,"{'7605b75ebea43f099283767f3eaaaae6': ['AB_Megaline', 'V_DQ Contact Details', 'V_IDD']}"
191,7622551b43fa1a12f9440f9d328ef759,"['V_Call park', 'V_Call back on busy', 'V_Call holding', 'V_Outgoing Call Memory', 'V_CLI presentation in call waiting', 'V_Call Transfer Three way', 'V_Call Forwarding by time', 'V_Anonymous call barring', 'V_Incoming Call Transfer', 'V_Call Forwarding Offline', 'V_Incoming Call Memory']",11,"{'7622551b43fa1a12f9440f9d328ef759': ['V_Call park', 'V_Call back on busy', 'V_Call holding', 'V_Outgoing Call Memory', 'V_CLI presentation in call waiting', 'V_Call Transfer Three way', 'V_Call Forwarding by time', 'V_Anonymous call barring', 'V_Incoming Call Transfer', 'V_Call Forwarding Offline', 'V_Incoming Call Memory']}"
192,762cb2492576dfe006c33ff15dfa49ab,['V_Cordeless Phone - Installment'],1,{'762cb2492576dfe006c33ff15dfa49ab': ['V_Cordeless Phone - Installment']}
193,76346398fc4ff57e0d13f800886f708c,"['V_Call park', 'V_CLI presentation in call waiting', 'V_Call Transfer Three way', 'V_Call back on busy', 'V_Call Forwarding Offline', 'V_Call Forwarding by time', 'V_Call holding', 'V_Incoming Call Transfer', 'V_Incoming Call Memory', 'V_Outgoing Call Memory', 'V_Anonymous call barring']",11,"{'76346398fc4ff57e0d13f800886f708c': ['V_Call park', 'V_CLI presentation in call waiting', 'V_Call Transfer Three way', 'V_Call back on busy', 'V_Call Forwarding Offline', 'V_Call Forwarding by time', 'V_Call holding', 'V_Incoming Call Transfer', 'V_Incoming Call Memory', 'V_Outgoing Call Memory', 'V_Anonymous call barring']}"
194,7656cf707af47d49fc5daeb45ee70e74,"['V_Call holding', 'V_Outgoing Call Memory', 'V_Call Forwarding Offline', 'V_Call Transfer Three way', 'V_Call Forwarding by time', 'V_CLI presentation in call waiting', 'V_Anonymous call barring', 'V_Call back on busy', 'V_Call park', 'V_Incoming Call Transfer', 'V_Incoming Call Memory']",11,"{'7656cf707af47d49fc5daeb45ee70e74': ['V_Call holding', 'V_Outgoing Call Memory', 'V_Call Forwarding Offline', 'V_Call Transfer Three way', 'V_Call Forwarding by time', 'V_CLI presentation in call waiting', 'V_Anonymous call barring', 'V_Call back on busy', 'V_Call park', 'V_Incoming Call Transfer', 'V_Incoming Call Memory']}"
195,76d2be98265496481fa8ed9700e256fe,"['V_Call back on busy', 'V_Call holding', 'V_Call Forwarding Offline', 'V_Call park', 'V_Outgoing Call Memory', 'V_Incoming Call Memory', 'V_Call Forwarding by time', 'V_Incoming Call Transfer', 'V_Call Transfer Three way', 'V_Anonymous call barring', 'V_CLI presentation in call waiting']",11,"{'76d2be98265496481fa8ed9700e256fe': ['V_Call back on busy', 'V_Call holding', 'V_Call Forwarding Offline', 'V_Call park', 'V_Outgoing Call Memory', 'V_Incoming Call Memory', 'V_Call Forwarding by time', 'V_Incoming Call Transfer', 'V_Call Transfer Three way', 'V_Anonymous call barring', 'V_CLI presentation in call waiting']}"
196,76f0f232dc066a78d4f1b6ad03bc7865,"['V_Hotline Service', 'V_Call Forwarding', 'V_IDD']",3,"{'76f0f232dc066a78d4f1b6ad03bc7865': ['V_Hotline Service', 'V_Call Forwarding', 'V_IDD']}"
197,7756e362c167db41164a2d62064f80e8,['AB_Service Vacation'],1,{'7756e362c167db41164a2d62064f80e8': ['AB_Service Vacation']}
198,793b67f4506d81e95404f44058bd9518,"['V_Call Transfer Three way', 'V_Absentee service', 'V_Abbreviated Dialing', 'V_Call Forwarding', 'V_Call Waiting', 'V_Call Forwarding-Immediate', 'V_Call Forwarding-On Busy', 'V_Call Forwarding-No Answer']",8,"{'793b67f4506d81e95404f44058bd9518': ['V_Call Transfer Three way', 'V_Absentee service', 'V_Abbreviated Dialing', 'V_Call Forwarding', 'V_Call Waiting', 'V_Call Forwarding-Immediate', 'V_Call Forwarding-On Busy', 'V_Call Forwarding-No Answer']}"
199,7961eca52aa61ed953d0dff1a2a5a390,['AB_Relocation'],1,{'7961eca52aa61ed953d0dff1a2a5a390': ['AB_Relocation']}
200,7aefb8dee512c9dabed9f8d37ea1d2ce,"['E_Video on Demand', 'E_SLT PeoTV Service', 'E_TSTV']",3,"{'7aefb8dee512c9dabed9f8d37ea1d2ce': ['E_Video on Demand', 'E_SLT PeoTV Service', 'E_TSTV']}"
201,7b8e391e97781e1a70d3ffcdefa03136,"['AB_Megaline', 'V_IDD', 'V_Triple VAS Bundle', 'V_Call Barring - Outgoing', 'V_Call Barring', 'V_SLT CLI', 'V_DQ Contact Details', 'V_Absentee service', 'V_Abbreviated Dialing', 'V_Call Transfer Three way', 'V_Call Forwarding', 'V_Call Waiting', 'V_Call Forwarding-Immediate', 'V_Call Forwarding-On Busy', 'V_Call Forwarding-No Answer', 'E_TSTV', 'E_Video on Demand']",17,"{'7b8e391e97781e1a70d3ffcdefa03136': ['AB_Megaline', 'V_IDD', 'V_Triple VAS Bundle', 'V_Call Barring - Outgoing', 'V_Call Barring', 'V_SLT CLI', 'V_DQ Contact Details', 'V_Absentee service', 'V_Abbreviated Dialing', 'V_Call Transfer Three way', 'V_Call Forwarding', 'V_Call Waiting', 'V_Call Forwarding-Immediate', 'V_Call Forwarding-On Busy', 'V_Call Forwarding-No Answer', 'E_TSTV', 'E_Video on Demand']}"
202,7b9367da168ff3bce8c3ab07bcc69081,"['V_SLT Voice Service', 'V_Single VAS Bundle', 'V_DQ Contact Details', 'V_SLT CLI', 'V_IDD', 'V_Absentee service', 'V_Abbreviated Dialing', 'V_Call Transfer Three way', 'V_Call Forwarding', 'V_Call Waiting', 'V_Call Forwarding-Immediate', 'V_Call Forwarding-On Busy', 'V_Call Forwarding-No Answer']",13,"{'7b9367da168ff3bce8c3ab07bcc69081': ['V_SLT Voice Service', 'V_Single VAS Bundle', 'V_DQ Contact Details', 'V_SLT CLI', 'V_IDD', 'V_Absentee service', 'V_Abbreviated Dialing', 'V_Call Transfer Three way', 'V_Call Forwarding', 'V_Call Waiting', 'V_Call Forwarding-Immediate', 'V_Call Forwarding-On Busy', 'V_Call Forwarding-No Answer']}"
203,7d32062e46268a67e998c2b730e5482d,['AB_Service Vacation'],1,{'7d32062e46268a67e998c2b730e5482d': ['AB_Service Vacation']}
204,7de3419ef0e239ac7b6d39e444312f33,"['V_DQ Contact Details', 'AB_Megaline', 'AB_Megaline Startup', 'V_IDD']",4,"{'7de3419ef0e239ac7b6d39e444312f33': ['V_DQ Contact Details', 'AB_Megaline', 'AB_Megaline Startup', 'V_IDD']}"
205,7e18108a246044bda9cc638f797649cf,"['E_Video on Demand', 'E_TSTV', 'E_PeoTV Initiation']",3,"{'7e18108a246044bda9cc638f797649cf': ['E_Video on Demand', 'E_TSTV', 'E_PeoTV Initiation']}"
206,7e236d55ee583ddf03878e307d5a77da,"['AB_Megaline', 'V_IDD', 'V_DQ Contact Details']",3,"{'7e236d55ee583ddf03878e307d5a77da': ['AB_Megaline', 'V_IDD', 'V_DQ Contact Details']}"
207,80ee12d1dbe4af2c222a775e257b000d,"['E_SLT PeoTV Service', 'E_Video on Demand', 'E_TSTV']",3,"{'80ee12d1dbe4af2c222a775e257b000d': ['E_SLT PeoTV Service', 'E_Video on Demand', 'E_TSTV']}"
208,817f243cda91af5c307cf6ee43fea043,['AB_Service Vacation'],1,{'817f243cda91af5c307cf6ee43fea043': ['AB_Service Vacation']}
209,81ab1f1b629ac60c8580db02d7114ce0,"['E_TSTV', 'E_Video on Demand', 'E_PeoTV Initiation']",3,"{'81ab1f1b629ac60c8580db02d7114ce0': ['E_TSTV', 'E_Video on Demand', 'E_PeoTV Initiation']}"
210,81fc9f211d67c6c6a7fbb181988f0f02,"['V_DQ Contact Details', 'V_IDD', 'V_Single VAS Bundle', 'AB_Megaline']",4,"{'81fc9f211d67c6c6a7fbb181988f0f02': ['V_DQ Contact Details', 'V_IDD', 'V_Single VAS Bundle', 'AB_Megaline']}"
211,82005d51f808617b4c41c9de08233343,"['V_SLT Voice Service', 'V_DQ Contact Details', 'V_Call Forwarding', 'V_Call Forwarding - Immediate']",4,"{'82005d51f808617b4c41c9de08233343': ['V_SLT Voice Service', 'V_DQ Contact Details', 'V_Call Forwarding', 'V_Call Forwarding - Immediate']}"
212,828968af136b51b69db6dfe57ab1f1bf,"['V_Cordeless Phone - Installment', 'V_Absentee service', 'V_Abbreviated Dialing', 'V_Call Transfer Three way', 'V_Call Forwarding', 'V_Call Waiting', 'V_Hotline Service', 'V_Call Forwarding-Immediate', 'V_Call Forwarding-On Busy', 'V_Hotline-Immediate', 'V_Call Forwarding-No Answer', 'V_Hotline-Time Delayed']",12,"{'828968af136b51b69db6dfe57ab1f1bf': ['V_Cordeless Phone - Installment', 'V_Absentee service', 'V_Abbreviated Dialing', 'V_Call Transfer Three way', 'V_Call Forwarding', 'V_Call Waiting', 'V_Hotline Service', 'V_Call Forwarding-Immediate', 'V_Call Forwarding-On Busy', 'V_Hotline-Immediate', 'V_Call Forwarding-No Answer', 'V_Hotline-Time Delayed']}"
213,82dec366d337db00245e0e6963195fb6,"['V_Anonymous call barring', 'V_Call park', 'V_Outgoing Call Memory', 'V_Call holding', 'V_CLI presentation in call waiting', 'V_Call back on busy', 'V_Call Forwarding by time', 'V_Call Forwarding Offline', 'V_Abbreviated Dialing', 'V_Incoming Call Transfer', 'V_Incoming Call Memory', 'V_Absentee service', 'V_Call Transfer Three way', 'V_Call Forwarding', 'V_Call Waiting', 'V_Call Forwarding-On Busy', 'V_Call Forwarding-No Answer', 'V_Call Forwarding-Immediate', 'E_PeoTV Initiation', 'E_Video on Demand']",20,"{'82dec366d337db00245e0e6963195fb6': ['V_Anonymous call barring', 'V_Call park', 'V_Outgoing Call Memory', 'V_Call holding', 'V_CLI presentation in call waiting', 'V_Call back on busy', 'V_Call Forwarding by time', 'V_Call Forwarding Offline', 'V_Abbreviated Dialing', 'V_Incoming Call Transfer', 'V_Incoming Call Memory', 'V_Absentee service', 'V_Call Transfer Three way', 'V_Call Forwarding', 'V_Call Waiting', 'V_Call Forwarding-On Busy', 'V_Call Forwarding-No Answer', 'V_Call Forwarding-Immediate', 'E_PeoTV Initiation', 'E_Video on Demand']}"
214,834dad7367736c3ad194b0fcecb9fdfa,"['V_Absentee service', 'V_Call Forwarding']",2,"{'834dad7367736c3ad194b0fcecb9fdfa': ['V_Absentee service', 'V_Call Forwarding']}"
215,8412210aff6be6a4be9daf86f61b747d,"['V_Incoming Call Transfer', 'V_Call park', 'V_Outgoing Call Memory', 'V_Incoming Call Memory', 'V_Anonymous call barring', 'V_Call back on busy', 'V_Call holding', 'V_Call Forwarding Offline', 'V_CLI presentation in call waiting', 'V_Call Forwarding by time', 'V_Call Forwarding-On Busy', 'V_Call Forwarding-No Answer', 'V_Call Forwarding-Immediate', 'V_Absentee service', 'V_Abbreviated Dialing', 'V_Call Transfer Three way', 'V_Call Forwarding', 'V_Call Waiting']",18,"{'8412210aff6be6a4be9daf86f61b747d': ['V_Incoming Call Transfer', 'V_Call park', 'V_Outgoing Call Memory', 'V_Incoming Call Memory', 'V_Anonymous call barring', 'V_Call back on busy', 'V_Call holding', 'V_Call Forwarding Offline', 'V_CLI presentation in call waiting', 'V_Call Forwarding by time', 'V_Call Forwarding-On Busy', 'V_Call Forwarding-No Answer', 'V_Call Forwarding-Immediate', 'V_Absentee service', 'V_Abbreviated Dialing', 'V_Call Transfer Three way', 'V_Call Forwarding', 'V_Call Waiting']}"
216,85812be38c659bde40b930639107ed65,"['V_Call back on busy', 'V_Call Forwarding Offline', 'V_Incoming Call Memory', 'V_Call park', 'V_Call holding', 'V_Outgoing Call Memory', 'V_Incoming Call Transfer', 'V_Anonymous call barring', 'V_Call Forwarding by time', 'V_Absentee service', 'V_Abbreviated Dialing', 'V_Call Transfer Three way', 'V_Call Forwarding', 'V_Call Waiting', 'V_Call Forwarding-On Busy', 'V_Call Forwarding-No Answer', 'V_Call Forwarding-Immediate', 'V_CLI presentation in call waiting']",18,"{'85812be38c659bde40b930639107ed65': ['V_Call back on busy', 'V_Call Forwarding Offline', 'V_Incoming Call Memory', 'V_Call park', 'V_Call holding', 'V_Outgoing Call Memory', 'V_Incoming Call Transfer', 'V_Anonymous call barring', 'V_Call Forwarding by time', 'V_Absentee service', 'V_Abbreviated Dialing', 'V_Call Transfer Three way', 'V_Call Forwarding', 'V_Call Waiting', 'V_Call Forwarding-On Busy', 'V_Call Forwarding-No Answer', 'V_Call Forwarding-Immediate', 'V_CLI presentation in call waiting']}"
217,86a8fd48b378f5e46bd5dfbd4da87be7,['V_Cordeless Phone - Installment'],1,{'86a8fd48b378f5e46bd5dfbd4da87be7': ['V_Cordeless Phone - Installment']}
218,86aa55e474289211f4b1ae1dac8392bd,"['E_SLT PeoTV Service', 'E_Video on Demand', 'E_PeoTV Initiation', 'E_TSTV']",4,"{'86aa55e474289211f4b1ae1dac8392bd': ['E_SLT PeoTV Service', 'E_Video on Demand', 'E_PeoTV Initiation', 'E_TSTV']}"
219,877bf134f2a0c84e1552eaf9e216ffc1,"['V_SLT Voice Service', 'V_Single VAS Bundle', 'V_SLT CLI', 'V_IDD', 'V_DQ Contact Details', 'V_Absentee service', 'V_Abbreviated Dialing', 'V_Call Transfer Three way', 'V_Call Forwarding', 'V_Call Waiting', 'V_Call Forwarding-Immediate', 'V_Call Forwarding-On Busy', 'V_Call Forwarding-No Answer']",13,"{'877bf134f2a0c84e1552eaf9e216ffc1': ['V_SLT Voice Service', 'V_Single VAS Bundle', 'V_SLT CLI', 'V_IDD', 'V_DQ Contact Details', 'V_Absentee service', 'V_Abbreviated Dialing', 'V_Call Transfer Three way', 'V_Call Forwarding', 'V_Call Waiting', 'V_Call Forwarding-Immediate', 'V_Call Forwarding-On Busy', 'V_Call Forwarding-No Answer']}"
220,87ad9ba1929d25a277bfcc8eadee6284,"['E_TSTV', 'E_PeoTV Initiation', 'E_Video on Demand']",3,"{'87ad9ba1929d25a277bfcc8eadee6284': ['E_TSTV', 'E_PeoTV Initiation', 'E_Video on Demand']}"
221,888f04396f6588be5504cd845986f687,"['E_PeoTV Initiation', 'E_Video on Demand', 'E_TSTV']",3,"{'888f04396f6588be5504cd845986f687': ['E_PeoTV Initiation', 'E_Video on Demand', 'E_TSTV']}"
222,88edc998fcd20c32fc1e78a3db30110e,"['V_SLT Voice Service', 'V_DQ Contact Details']",2,"{'88edc998fcd20c32fc1e78a3db30110e': ['V_SLT Voice Service', 'V_DQ Contact Details']}"
223,89662e164c3791845060b0359c2fbb83,"['E_Video on Demand', 'E_TSTV']",2,"{'89662e164c3791845060b0359c2fbb83': ['E_Video on Demand', 'E_TSTV']}"
224,89ac6b08984cdf82d6b9ff8e299670fb,"['V_Call Forwarding', 'V_Call Waiting', 'V_Hotline Service', 'V_Call Forwarding-Immediate', 'V_Call Forwarding-On Busy', 'V_Call Forwarding-No Answer', 'V_Hotline-Time Delayed', 'V_Hotline-Immediate', 'V_Absentee service', 'V_Abbreviated Dialing', 'V_Call Transfer Three way']",11,"{'89ac6b08984cdf82d6b9ff8e299670fb': ['V_Call Forwarding', 'V_Call Waiting', 'V_Hotline Service', 'V_Call Forwarding-Immediate', 'V_Call Forwarding-On Busy', 'V_Call Forwarding-No Answer', 'V_Hotline-Time Delayed', 'V_Hotline-Immediate', 'V_Absentee service', 'V_Abbreviated Dialing', 'V_Call Transfer Three way']}"
225,8a5341d5cdf22b7c17484550df68b002,['V_Installment'],1,{'8a5341d5cdf22b7c17484550df68b002': ['V_Installment']}
226,8ba2d8aa1f28349ed94c4d9df06ed25c,"['V_IDD', 'V_Railway Registration', 'V_DQ Contact Details']",3,"{'8ba2d8aa1f28349ed94c4d9df06ed25c': ['V_IDD', 'V_Railway Registration', 'V_DQ Contact Details']}"
227,8be03a45565c4d9b39053f51032cff6c,"['E_TSTV', 'AB_Megaline', 'V_IDD', 'V_DQ Contact Details', 'E_PeoTV Initiation', 'E_Video on Demand', 'M_Activation Charge']",7,"{'8be03a45565c4d9b39053f51032cff6c': ['E_TSTV', 'AB_Megaline', 'V_IDD', 'V_DQ Contact Details', 'E_PeoTV Initiation', 'E_Video on Demand', 'M_Activation Charge']}"
228,8cc2085e88a28c00e6b32b699ad7363e,"['V_SLT CLI', 'AB_Megaline Startup', 'V_Absentee service', 'V_Abbreviated Dialing', 'V_Call Transfer Three way', 'V_Call Forwarding', 'V_Call Waiting', 'V_Call Forwarding-Immediate', 'V_Call Forwarding-On Busy', 'V_Call Forwarding-No Answer', 'V_IDD', 'V_Single VAS Bundle', 'V_DQ Contact Details', 'AB_Megaline']",14,"{'8cc2085e88a28c00e6b32b699ad7363e': ['V_SLT CLI', 'AB_Megaline Startup', 'V_Absentee service', 'V_Abbreviated Dialing', 'V_Call Transfer Three way', 'V_Call Forwarding', 'V_Call Waiting', 'V_Call Forwarding-Immediate', 'V_Call Forwarding-On Busy', 'V_Call Forwarding-No Answer', 'V_IDD', 'V_Single VAS Bundle', 'V_DQ Contact Details', 'AB_Megaline']}"
229,8da9c31013aa788fb46f681a697a6826,['AB_Megaline Startup'],1,{'8da9c31013aa788fb46f681a697a6826': ['AB_Megaline Startup']}
230,8dcd6322b459e87c68aca92c68406377,"['E_TSTV', 'E_Video on Demand']",2,"{'8dcd6322b459e87c68aca92c68406377': ['E_TSTV', 'E_Video on Demand']}"
231,8eaa306168af04285291230927f83f43,"['V_Installment', 'V_SLT Voice Service']",2,"{'8eaa306168af04285291230927f83f43': ['V_Installment', 'V_SLT Voice Service']}"
232,8f26415cac022156eb8a3499e0261a29,"['E_PeoTV Initiation', 'E_Video on Demand', 'E_TSTV']",3,"{'8f26415cac022156eb8a3499e0261a29': ['E_PeoTV Initiation', 'E_Video on Demand', 'E_TSTV']}"
233,8f4e00297bcba505a79d184a27f586ed,"['V_DQ Contact Details', 'V_IDD', 'V_SLT CLI']",3,"{'8f4e00297bcba505a79d184a27f586ed': ['V_DQ Contact Details', 'V_IDD', 'V_SLT CLI']}"
234,8fde1ed57277881e8ca0cc7998187227,"['V_Call Forwarding-No Answer', 'V_Call Forwarding-Immediate', 'V_Call Forwarding-On Busy', 'V_Absentee service', 'V_Abbreviated Dialing', 'V_Call Transfer Three way', 'V_Call Forwarding', 'V_Call Waiting']",8,"{'8fde1ed57277881e8ca0cc7998187227': ['V_Call Forwarding-No Answer', 'V_Call Forwarding-Immediate', 'V_Call Forwarding-On Busy', 'V_Absentee service', 'V_Abbreviated Dialing', 'V_Call Transfer Three way', 'V_Call Forwarding', 'V_Call Waiting']}"
