,ACCOUNT_NUM.hash,Megaline_Package,Megaline_Month_Subscribed,Megaline_Rental,Megaline_One_Time_Charge,Package_Type,MEDIUM
559,2b2257ee9dc43a0c625c1a8268bc8799,"['SLT Voice Service', 'SLT PeoTV Service', 'AB Copper Access Bearer']","['2019-12', '2019-12', '2019-12']",[899.0],[],"['Voice', 'PeoTV', 'Other']","['MC', 'MC', 'MC']"
560,2b2888c6f995783cf86e1d19e3e467ca,"['SLT Voice Service', 'AB Copper Access Bearer', 'SLT PeoTV Service', 'BB SLT BroadBand Service']","['2018-08', '2018-08', '2018-08', '2018-12']","[899.0, 390.0]",[],"['Voice', 'Other', 'PeoTV', 'BB']","['MC', 'MC', 'MC', 'MC']"
561,2b30dfb4f6145d86d09c4dd503734c29,"['SLT Voice Service', 'AB Copper Access Bearer']","['2018-08', '2018-08']",[],[],"['Voice', 'Other']","['MC', 'MC']"
562,2b60f8ffb99f7932ee00cdd291fb1dd5,"['BB SLT BroadBand Service', 'AB Copper Access Bearer', 'SLT PeoTV Service']","['2018-08', '2018-08', '2018-08']","[1490.0, 1099.0]",[],"['BB', 'Other', 'PeoTV']","['MC', 'MC', 'MC']"
563,2b64cea38e0b441603026542c99cba3f,"['AB Copper Access Bearer', 'SLT Voice Service']","['2018-08', '2018-08']",[],[],"['Other', 'Voice']","['MC', 'MC']"
564,2b8b63cb186c36cb09fbd334261a6674,"['SLT Voice Service', 'AB Copper Access Bearer']","['2018-08', '2018-08']",[],[],"['Voice', 'Other']","['MC', 'MC']"
565,2bb7dfbe241239ab267c43defdc1358b,"['AB Copper Access Bearer', 'SLT Voice Service']","['2018-08', '2018-08']",[],[],"['Other', 'Voice']","['MC', 'MC']"
566,2bc497768e074fcf53a25d91e74aeaf5,"['SLT Voice Service', 'SLT PeoTV Service', 'AB Copper Access Bearer']","['2018-08', '2018-08', '2018-08']",[899.0],[],"['Voice', 'PeoTV', 'Other']","['MC', 'MC', 'MC']"
567,2bec44cc4c9b602e22b2d170e93eb7eb,"['SLT Voice Service', 'AB Copper Access Bearer']","['2018-11', '2018-11']",[],[],"['Voice', 'Other']","['MC', 'MC']"
568,2bf168220ef94f109948df09b551b139,"['BB SLT BroadBand Service', 'AB Copper Access Bearer', 'SLT Voice Service']","['2018-08', '2018-08', '2018-08']",[450.0],[],"['BB', 'Other', 'Voice']","['MC', 'MC', 'MC']"
569,2c16dc261d26ff7d4c7d1259b9e5d7e8,"['SLT Voice Service', 'BB SLT BroadBand Service', 'AB Copper Access Bearer']","['2019-08', '2019-08', '2019-08']",[450.0],[],"['Voice', 'BB', 'Other']","['MC', 'MC', 'MC']"
570,2c48c64055d0c4b3c5ed50d2aab93634,"['AB Copper Access Bearer', 'SLT Voice Service']","['2018-08', '2018-08']",[],[],"['Other', 'Voice']","['MC', 'MC']"
571,2c577d1e0da92022e77f38ed0248c612,"['SLT PeoTV Service', 'AB Copper Access Bearer']","['2018-08', '2020-07']",[899.0],[],"['PeoTV', 'Other']","['MC', 'MC']"
572,2c5b39e008067f1e0d5197357d8dfe09,"['SLT Voice Service', 'AB Copper Access Bearer']","['2019-09', '2019-09']",[],[],"['Voice', 'Other']","['MC', 'MC']"
573,2c680e541722e4598af1117ff8355f54,"['SLT PeoTV Service', 'AB Copper Access Bearer', 'SLT Voice Service', 'BB SLT BroadBand Service']","['2018-08', '2018-08', '2018-08', '2018-12']","[1100.0, 1600.0]",[],"['PeoTV', 'Other', 'Voice', 'BB']","['MC', 'MC', 'MC', 'MC']"
574,2c98d4759ee2eca3f2d966be8739c1fa,"['AB WireLess Access', 'SLT PeoTV Service', 'SLT Voice Service', 'BB SLT BroadBand Service', 'AB Copper Access Bearer']","['2020-01', '2020-07', '2020-07', '2020-07', '2020-07']","[690.0, 740.0]",[],"['Other', 'PeoTV', 'Voice', 'BB', 'Other']","['MC', 'MC', 'MC', 'MC', 'MC']"
575,2c9fdba97df99b4cfe48a7fdfc2a9d83,"['AB Copper Access Bearer', 'BB SLT BroadBand Service', 'SLT Voice Service']","['2018-08', '2018-08', '2019-04']",[450.0],[],"['Other', 'BB', 'Voice']","['MC', 'MC', 'MC']"
576,2ca61ad59414c9edf08e15c3fe986e11,"['AB Copper Access Bearer', 'SLT Voice Service']","['2018-08', '2018-08']",[],[],"['Other', 'Voice']","['MC', 'MC']"
577,2cacd3133bac1eeb6268043e0d8783ef,"['SLT Voice Service', 'AB Copper Access Bearer']","['2019-10', '2019-10']",[],[],"['Voice', 'Other']","['MC', 'MC']"
578,2cb2fe8d8f0e059905a1754f8f454d70,"['AB Copper Access Bearer', 'SLT Voice Service']","['2018-08', '2018-08']",[],[],"['Other', 'Voice']","['MC', 'MC']"
579,2cb9e4a552bc991bdb5ff576d5caa9e0,"['SLT PeoTV Service', 'SLT Voice Service', 'AB Copper Access Bearer']","['2018-08', '2018-08', '2019-06']",[899.0],[],"['PeoTV', 'Voice', 'Other']","['MC', 'MC', 'MC']"
580,2cc0005ba2242a5c2225bf41cfe1c7b6,"['SLT PeoTV Service', 'AB Copper Access Bearer', 'SLT Voice Service', 'BB SLT BroadBand Service']","['2018-08', '2018-08', '2018-08', '2019-10']","[899.0, 5500.0]",[],"['PeoTV', 'Other', 'Voice', 'BB']","['MC', 'MC', 'MC', 'MC']"
581,2cda784fab48b87ed4bacbdfbf2c45e5,"['SLT Voice Service', 'AB Copper Access Bearer']","['2018-08', '2018-08']",[],[],"['Voice', 'Other']","['MC', 'MC']"
582,2d0e2d47c1cd4499c7e1b9decd882965,"['SLT Voice Service', 'AB Copper Access Bearer']","['2018-08', '2018-08']",[],[],"['Voice', 'Other']","['MC', 'MC']"
583,2d1d44f01fcd1fc28ed73a6864874ec9,"['SLT Voice Service', 'AB Copper Access Bearer']","['2018-08', '2018-08']",[],[],"['Voice', 'Other']","['MC', 'MC']"
584,2d3c09ba08e6a70dbc5988cbbb2fa115,"['BB SLT BroadBand Service', 'SLT Voice Service', 'AB Copper Access Bearer']","['2020-07', '2020-08', '2020-08']",[990.0],[],"['BB', 'Voice', 'Other']","['MC', 'MC', 'MC']"
585,2d69883b6d7f2f083acd6ef957fab59c,"['AB Copper Access Bearer', 'SLT Voice Service']","['2018-08', '2018-08']",[],[],"['Other', 'Voice']","['MC', 'MC']"
586,2d6ed58faa698fceabde91897978c2c3,['AB Copper Access Bearer'],['2018-08'],[],[],['Other'],['MC']
587,2d8ca5a210480e456c8ea7ec4fa11778,['AB Copper Access Bearer'],['2020-03'],[],[],['Other'],['MC']
588,2d92f1a87a86231b397f2965a6c60ce6,"['AB Copper Access Bearer', 'SLT Voice Service']","['2018-08', '2018-08']",[],[],"['Other', 'Voice']","['MC', 'MC']"
589,2da5a522f5b0c6a0a94832625753b0d8,"['SLT PeoTV Service', 'SLT Voice Service', 'AB Copper Access Bearer']","['2018-08', '2018-08', '2018-08']",[899.0],[],"['PeoTV', 'Voice', 'Other']","['MC', 'MC', 'MC']"
590,2da94ed6edaf69195252ee10f7944a30,"['SLT Voice Service', 'AB Copper Access Bearer']","['2018-08', '2018-08']",[],[],"['Voice', 'Other']","['MC', 'MC']"
591,2dcd61331bcf51f7c5145d5445fb4a89,"['SLT PeoTV Service', 'SLT Voice Service', 'AB Copper Access Bearer', 'BB SLT BroadBand Service']","['2018-09', '2018-09', '2018-09', '2020-07']","[899.0, 450.0]",[],"['PeoTV', 'Voice', 'Other', 'BB']","['MC', 'MC', 'MC', 'MC']"
592,2dd601edd4e42dd3f57eeb0af8e6822f,"['AB Copper Access Bearer', 'SLT Voice Service']","['2018-08', '2018-08']",[],[],"['Other', 'Voice']","['MC', 'MC']"
593,2dd6e77d4dbf89b31151c9f3e9be8f37,"['SLT Voice Service', 'AB Copper Access Bearer']","['2018-08', '2018-08']",[],[],"['Voice', 'Other']","['MC', 'MC']"
594,2de913f8b8059369c8153351a2ba8e5c,"['SLT Voice Service', 'AB Copper Access Bearer', 'BB SLT BroadBand Service']","['2018-08', '2018-08', '2018-12']",[1490.0],[],"['Voice', 'Other', 'BB']","['MC', 'MC', 'MC']"
595,2df2f59542cfbe7162b09ee66f0f2272,"['AB Copper Access Bearer', 'SLT PeoTV Service', 'SLT Voice Service', 'BB SLT BroadBand Service']","['2018-08', '2018-08', '2018-08', '2018-12']","[899.0, 499.0]",[],"['Other', 'PeoTV', 'Voice', 'BB']","['MC', 'MC', 'MC', 'MC']"
596,2df60db35bc27371214acce81ed4bf19,"['AB Copper Access Bearer', 'SLT Voice Service']","['2019-11', '2019-11']",[],[],"['Other', 'Voice']","['MC', 'MC']"
597,2e0841c32915addc312ba3b08314593e,"['SLT PeoTV Service', 'SLT Voice Service']","['2019-04', '2019-04']",[690.0],[],"['PeoTV', 'Voice']","['MC', 'MC']"
598,2e1df484b0596434ceb3cb6a989def0f,"['AB Copper Access Bearer', 'SLT Voice Service']","['2018-08', '2018-08']",[],[],"['Other', 'Voice']","['MC', 'MC']"
599,2e372c942e3f6b364f797cd814eb66ca,"['SLT Voice Service', 'AB Copper Access Bearer', 'SLT PeoTV Service']","['2018-08', '2018-08', '2018-08']",[690.0],[],"['Voice', 'Other', 'PeoTV']","['MC', 'MC', 'MC']"
600,2e3aeb5561f7a9f02cc4d22b74c98a53,"['SLT Voice Service', 'BB SLT BroadBand Service']","['2018-08', '2019-09']",[990.0],[],"['Voice', 'BB']","['MC', 'MC']"
601,2e51108efbadaf209143f98e1edb9db4,['AB Copper Access Bearer'],['2018-08'],[],[],['Other'],['MC']
602,2e5230400d22840bd2f06a022e87b1a4,['AB Copper Access Bearer'],['2018-08'],[],[],['Other'],['MC']
603,2e78369994264426848cd5b6d377cacf,"['BB SLT BroadBand Service', 'SLT PeoTV Service', 'AB Copper Access Bearer', 'SLT Voice Service']","['2019-08', '2019-08', '2019-08', '2019-08']","[1490.0, 899.0]",[],"['BB', 'PeoTV', 'Other', 'Voice']","['MC', 'MC', 'MC', 'MC']"
604,2e8d1449aa1c031fcf497e6f848e9a4b,"['AB Copper Access Bearer', 'SLT Voice Service', 'SLT PeoTV Service', 'BB SLT BroadBand Service']","['2018-08', '2018-08', '2018-09', '2018-12']","[899.0, 1490.0]",[],"['Other', 'Voice', 'PeoTV', 'BB']","['MC', 'MC', 'MC', 'MC']"
605,2ea6c5e59c02744c036fe8ff6cccfb7c,"['SLT PeoTV Service', 'BB SLT BroadBand Service', 'AB Copper Access Bearer', 'SLT Voice Service']","['2018-08', '2018-08', '2018-08', '2018-08']","[1099.0, 1990.0]",[],"['PeoTV', 'BB', 'Other', 'Voice']","['MC', 'MC', 'MC', 'MC']"
606,2eca1f684f6a5d6037f9f76c3e291324,"['AB Copper Access Bearer', 'SLT Voice Service', 'BB SLT BroadBand Service']","['2018-08', '2018-08', '2019-10']",[450.0],[],"['Other', 'Voice', 'BB']","['MC', 'MC', 'MC']"
607,2eda8f5eed84231508079b78895a75b3,['SLT PeoTV Service'],['2018-08'],[899.0],[],['PeoTV'],['MC']
608,2edb9a80d77870446fbc687e8c1aac11,"['SLT Voice Service', 'AB Copper Access Bearer', 'SLT PeoTV Service']","['2018-08', '2018-08', '2019-08']",[899.0],[],"['Voice', 'Other', 'PeoTV']","['MC', 'MC', 'MC']"
609,2f1d40b423aef707a108ca02c1969510,['AB Copper Access Bearer'],['2020-01'],[],[],['Other'],['MC']
610,2f1d438a9d954ee252c3c1471d56d8af,"['BB SLT BroadBand Service', 'AB Copper Access Bearer', 'SLT Voice Service']","['2018-08', '2018-08', '2018-08']",[390.0],[],"['BB', 'Other', 'Voice']","['MC', 'MC', 'MC']"
611,2f1d8e2ad12e57fce4419845e23ddcbd,"['BB SLT BroadBand Service', 'AB Copper Access Bearer', 'SLT Voice Service']","['2018-08', '2018-08', '2018-08']",[740.0],[],"['BB', 'Other', 'Voice']","['MC', 'MC', 'MC']"
612,2f5f7b35fdde12af6267f46b2daec2e6,"['BB SLT BroadBand Service', 'AB Copper Access Bearer', 'SLT PeoTV Service', 'SLT Voice Service']","['2018-08', '2018-08', '2018-08', '2018-08']","[740.0, 550.0]",[],"['BB', 'Other', 'PeoTV', 'Voice']","['MC', 'MC', 'MC', 'MC']"
613,2f60b16e58320a419a9b19d502ff7701,"['BB SLT BroadBand Service', 'SLT Voice Service', 'AB Copper Access Bearer']","['2017-04', '2018-08', '2018-08']",[2690.0],[],"['BB', 'Voice', 'Other']","['MC', 'MC', 'MC']"
614,2f677e301c7023239a6c6f489c052a1e,"['AB Copper Access Bearer', 'SLT Voice Service', 'SLT PeoTV Service', 'BB SLT BroadBand Service']","['2018-08', '2018-08', '2018-08', '2018-08']","[690.0, 740.0]",[],"['Other', 'Voice', 'PeoTV', 'BB']","['MC', 'MC', 'MC', 'MC']"
615,2f70d049d403d3ad776fa57a630d400c,"['AB Copper Access Bearer', 'SLT Voice Service', 'BB SLT BroadBand Service', 'SLT PeoTV Service']","['2018-08', '2018-08', '2018-08', '2018-08']","[450.0, 899.0]",[],"['Other', 'Voice', 'BB', 'PeoTV']","['MC', 'MC', 'MC', 'MC']"
616,2f75182d20a7f67919ae0146e269bf3b,"['AB Copper Access Bearer', 'SLT PeoTV Service']","['2018-08', '2018-08']",[899.0],[],"['Other', 'PeoTV']","['MC', 'MC']"
617,2f95113e6a986aca6f8eaf90196e50d2,"['AB Copper Access Bearer', 'SLT Voice Service', 'BB SLT BroadBand Service']","['2018-08', '2018-08', '2018-12']",[390.0],[],"['Other', 'Voice', 'BB']","['MC', 'MC', 'MC']"
618,2fa6622ecc7562f51f61609def4ca952,"['SLT PeoTV Service', 'SLT Voice Service', 'AB Copper Access Bearer']","['2016-09', '2018-08', '2018-08']",[1899.0],[],"['PeoTV', 'Voice', 'Other']","['MC', 'MC', 'MC']"
619,2fabafe2f290e6ebac8bc013b2cbc7ec,"['SLT Voice Service', 'AB Copper Access Bearer']","['2018-08', '2018-08']",[],[],"['Voice', 'Other']","['MC', 'MC']"
620,2fc0f0aedcd74987480340cc21acb57a,"['SLT Voice Service', 'AB Copper Access Bearer']","['2018-08', '2018-08']",[],[],"['Voice', 'Other']","['MC', 'MC']"
621,2fda22acf0a071a113272bf8ef858e27,"['AB Copper Access Bearer', 'SLT Voice Service']","['2020-08', '2020-08']",[],[],"['Other', 'Voice']","['MC', 'MC']"
622,2feb10f5748c2ef6ff6bd2cec081fec0,"['AB Copper Access Bearer', 'SLT Voice Service']","['2019-06', '2019-06']",[],[],"['Other', 'Voice']","['MC', 'MC']"
623,2ff2acff1efc3cff5227a34bdc1f050e,"['AB Copper Access Bearer', 'SLT Voice Service']","['2018-08', '2018-08']",[],[],"['Other', 'Voice']","['MC', 'MC']"
624,3012cae00d244033c4948d9f8157fc8b,"['SLT Voice Service', 'AB Copper Access Bearer']","['2018-08', '2018-08']",[],[],"['Voice', 'Other']","['MC', 'MC']"
625,3023f9809a1de92d7bfa0c0a8e5d30e0,"['AB Copper Access Bearer', 'BB SLT BroadBand Service', 'SLT Voice Service']","['2018-08', '2018-08', '2018-08']",[990.0],[],"['Other', 'BB', 'Voice']","['MC', 'MC', 'MC']"
626,302b4ed787b0bcf8db867ae668656011,"['AB Copper Access Bearer', 'SLT Voice Service']","['2018-08', '2018-08']",[],[],"['Other', 'Voice']","['MC', 'MC']"
627,3030f90b7118e741f52dd8421a83145a,"['AB Megaline', 'AB Megaline Startup']","['2019-04', '2019-04']",[],[],"['Other', 'Other']",[]
628,3063e07e33173513baf59a50747125d6,"['SLT Voice Service', 'AB Copper Access Bearer', 'BB SLT BroadBand Service']","['2018-08', '2018-08', '2018-08']",[450.0],[],"['Voice', 'Other', 'BB']","['MC', 'MC', 'MC']"
629,30936a60865e591fa3581f39c59d9c89,"['SLT Voice Service', 'SLT PeoTV Service']","['2018-08', '2018-08']",[899.0],[],"['Voice', 'PeoTV']","['MC', 'MC']"
630,309857a028f9dfcb10beb701dfbcf637,"['AB Copper Access Bearer', 'SLT Voice Service']","['2018-08', '2018-08']",[],[],"['Other', 'Voice']","['MC', 'MC']"
631,309d1d33776f60d2146e98d5265e6144,"['SLT Voice Service', 'SLT PeoTV Service', 'AB Copper Access Bearer']","['2018-08', '2018-08', '2018-08']",[899.0],[],"['Voice', 'PeoTV', 'Other']","['MC', 'MC', 'MC']"
632,309fe193ea75e56132828dd2a29a9b43,"['AB Megaline Startup', 'AB Megaline']","['2019-10', '2019-10']",[],[],"['Other', 'Other']",[]
633,30cabe2a9b5de9f207f9808fa7dbd91d,"['AB Copper Access Bearer', 'BB SLT BroadBand Service']","['2018-08', '2019-10']",[990.0],[],"['Other', 'BB']","['MC', 'MC']"
634,30f679c86cc9469c2026366cfbe868c2,"['SLT PeoTV Service', 'BB SLT BroadBand Service', 'SLT Voice Service']","['2018-08', '2018-08', '2018-08']","[899.0, 1490.0]",[],"['PeoTV', 'BB', 'Voice']","['MC', 'MC', 'MC']"
635,311322c036fffd1b5b42bc4694fbe0d9,"['SLT PeoTV Service', 'AB Copper Access Bearer', 'SLT Voice Service', 'BB SLT BroadBand Service', 'AB WireLess Access']","['2018-08', '2018-08', '2020-04', '2020-04', '2020-04']","[1100.0, 310.0, 0.0]",[],"['PeoTV', 'Other', 'Voice', 'BB', 'Other']","['MC', 'MC', 'MC', 'MC', 'MC']"
636,31442ac5ab0a046fbde2eff339c1c2a6,"['AB Copper Access Bearer', 'SLT Voice Service']","['2018-10', '2018-10']",[],[],"['Other', 'Voice']","['MC', 'MC']"
637,3151993d750c6be830e4b75cad16bdba,"['SLT Voice Service', 'AB Copper Access Bearer']","['2018-08', '2018-08']",[],[],"['Voice', 'Other']","['MC', 'MC']"
638,3154dcda89f94e62381d726cf35e9858,"['SLT PeoTV Service', 'SLT Voice Service', 'AB Copper Access Bearer']","['2018-08', '2018-08', '2018-08']",[899.0],[],"['PeoTV', 'Voice', 'Other']","['MC', 'MC', 'MC']"
639,3155bf517d7ba999f3404e05c69d8cee,"['AB Copper Access Bearer', 'SLT Voice Service']","['2018-08', '2018-08']",[],[],"['Other', 'Voice']","['MC', 'MC']"
640,315bba67ecf9b6f40bfff39db56aa148,"['SLT Voice Service', 'AB Copper Access Bearer']","['2019-09', '2019-09']",[],[],"['Voice', 'Other']","['MC', 'MC']"
641,315feb52cb4ccdc70e35bc8a21056716,"['SLT Voice Service', 'AB Copper Access Bearer', 'BB SLT BroadBand Service']","['2018-08', '2018-08', '2018-12']",[740.0],[],"['Voice', 'Other', 'BB']","['MC', 'MC', 'MC']"
642,31777a9c4809c71aca6c34bf8d91c240,['AB Copper Access Bearer'],['2018-08'],[],[],['Other'],['MC']
643,317d85dea9d40aa4ab874731fd56b82f,"['BB SLT BroadBand Service', 'SLT Voice Service', 'SLT PeoTV Service']","['2018-08', '2018-08', '2019-04']",[500.0],[],"['BB', 'Voice', 'PeoTV']","['MC', 'MC', 'MC']"
644,319078b919669d59d995c05d621f6404,"['SLT Voice Service', 'AB Copper Access Bearer', 'BB SLT BroadBand Service']","['2018-08', '2018-08', '2018-08']",[450.0],[],"['Voice', 'Other', 'BB']","['MC', 'MC', 'MC']"
645,319b2b2f622c6c8f1a84774710e2ffea,['AB Megaline'],['2019-11'],[],[],['Other'],[]
646,31e60d049f1c2792fffc5c0fdb63193e,"['SLT PeoTV Service', 'AB Copper Access Bearer', 'SLT Voice Service', 'BB SLT BroadBand Service']","['2018-08', '2018-08', '2018-08', '2018-12']","[899.0, 450.0]",[],"['PeoTV', 'Other', 'Voice', 'BB']","['MC', 'MC', 'MC', 'MC']"
647,31f61faadf026ebd5d89be8d332d3113,"['SLT Voice Service', 'AB Copper Access Bearer']","['2018-08', '2018-08']",[],[],"['Voice', 'Other']","['MC', 'MC']"
648,322fe107e69d675e78870f1cf45427f2,"['SLT PeoTV Service', 'AB Copper Access Bearer']","['2018-08', '2018-08']",[899.0],[],"['PeoTV', 'Other']","['MC', 'MC']"
649,323804e028b7e638817d6ae8b0b2d357,"['AB Megaline Startup', 'AB Megaline']","['2019-05', '2019-05']",[],[],"['Other', 'Other']",[]
650,32471f4c24b1c46ee06b8f877a763567,"['AB Copper Access Bearer', 'BB SLT BroadBand Service', 'SLT Voice Service']","['2018-08', '2019-11', '2019-11']",[8890.0],[],"['Other', 'BB', 'Voice']","['MC', 'MC', 'MC']"
651,324b619c08188c4cdfd0b18390013049,"['BB SLT BroadBand Service', 'SLT Voice Service', 'SLT PeoTV Service', 'AB Copper Access Bearer']","['2019-06', '2019-06', '2019-06', '2019-06']","[450.0, 899.0]",[],"['BB', 'Voice', 'PeoTV', 'Other']","['MC', 'MC', 'MC', 'MC']"
652,32547b6376b7e9f42c2328076332b743,"['SLT PeoTV Service', 'SLT Voice Service', 'AB Copper Access Bearer', 'BB SLT BroadBand Service']","['2018-08', '2018-08', '2018-08', '2019-02']","[899.0, 450.0]",[],"['PeoTV', 'Voice', 'Other', 'BB']","['MC', 'MC', 'MC', 'MC']"
653,326f131a77957f6c7a71dff816d3908f,['SLT Voice Service'],['2018-08'],[],[],['Voice'],['MC']
654,32765e8ed9b0bb7defcc9605fb3e214e,"['SLT Voice Service', 'AB Copper Access Bearer']","['2018-08', '2018-08']",[],[],"['Voice', 'Other']","['MC', 'MC']"
655,328b28f570f93d193e7ca531959998b2,"['AB Copper Access Bearer', 'SLT Voice Service']","['2018-08', '2018-08']",[],[],"['Other', 'Voice']","['MC', 'MC']"
656,329deaaecca4d96cd390bbb30c2ef0b3,"['SLT Voice Service', 'AB Copper Access Bearer']","['2018-08', '2018-08']",[],[],"['Voice', 'Other']","['MC', 'MC']"
657,32c6b7792561d544508a8299f032f5e7,"['SLT Voice Service', 'AB Copper Access Bearer']","['2018-08', '2018-08']",[],[],"['Voice', 'Other']","['MC', 'MC']"
658,32ca2c171abcf646f3217751740f653c,"['AB Copper Access Bearer', 'SLT PeoTV Service', 'SLT Voice Service', 'BB SLT BroadBand Service']","['2018-08', '2018-08', '2018-08', '2018-12']","[899.0, 740.0]",[],"['Other', 'PeoTV', 'Voice', 'BB']","['MC', 'MC', 'MC', 'MC']"
659,32d6114d307a0175d024ddb370b2a250,['SLT Voice Service'],['2018-11'],[],[],['Voice'],['MC']
660,32e04d0220ae7425a16b58cbe246495a,"['SLT Voice Service', 'AB Copper Access Bearer']","['2018-08', '2018-08']",[],[],"['Voice', 'Other']","['MC', 'MC']"
661,32e55deb720baed33e5f03a2edae6039,"['AB Copper Access Bearer', 'SLT Voice Service', 'BB SLT BroadBand Service']","['2018-08', '2018-08', '2020-04']",[1790.0],[],"['Other', 'Voice', 'BB']","['MC', 'MC', 'MC']"
662,33347f3726e95c698b24cfc4b2faba70,"['AB Copper Access Bearer', 'SLT Voice Service']","['2018-08', '2018-08']",[],[],"['Other', 'Voice']","['MC', 'MC']"
663,335ad0977174a6b25d969a808106263b,"['SLT Voice Service', 'AB Copper Access Bearer']","['2018-08', '2018-08']",[],[],"['Voice', 'Other']","['MC', 'MC']"
664,3371536ecd8270c940ffb12849b84f7c,"['SLT Voice Service', 'AB Copper Access Bearer', 'SLT PeoTV Service']","['2019-03', '2019-03', '2019-03']",[899.0],[],"['Voice', 'Other', 'PeoTV']","['MC', 'MC', 'MC']"
665,338a964be497aa3ede3f7a1aa349e33c,"['SLT PeoTV Service', 'SLT Voice Service', 'BB SLT BroadBand Service']","['2018-08', '2018-08', '2019-12']","[1099.0, 390.0]",[],"['PeoTV', 'Voice', 'BB']","['MC', 'MC', 'MC']"
666,339627aadb955f00a953471ac69a1a95,"['SLT Voice Service', 'AB Copper Access Bearer', 'BB SLT BroadBand Service']","['2018-08', '2018-08', '2018-08']",[390.0],[],"['Voice', 'Other', 'BB']","['MC', 'MC', 'MC']"
667,33a97911a044d9274528c18198ae0e21,"['SLT Voice Service', 'AB Copper Access Bearer']","['2018-08', '2018-08']",[],[],"['Voice', 'Other']","['MC', 'MC']"
668,33af0b793a9fc90934408c3f7eaf4c05,"['AB Copper Access Bearer', 'SLT Voice Service']","['2018-08', '2018-08']",[],[],"['Other', 'Voice']","['MC', 'MC']"
669,33b1698f14c4942a2bcb3d871a9dcd81,"['SLT Voice Service', 'AB Copper Access Bearer']","['2018-08', '2018-08']",[],[],"['Voice', 'Other']","['MC', 'MC']"
670,33be9c3bd144a537066101f5987ccfdb,['AB Copper Access Bearer'],['2019-09'],[],[],['Other'],['MC']
671,33ca030adcf34844ba8dda8990ad74d9,"['AB Copper Access Bearer', 'SLT Voice Service', 'BB SLT BroadBand Service']","['2018-08', '2018-08', '2018-08']",[1490.0],[],"['Other', 'Voice', 'BB']","['MC', 'MC', 'MC']"
672,34128431ac0b3f55a6c31140e6d9a06e,"['AB Copper Access Bearer', 'SLT Voice Service']","['2018-08', '2018-08']",[],[],"['Other', 'Voice']","['MC', 'MC']"
673,341661394a2b289b9c47bafc518ad480,"['AB Copper Access Bearer', 'SLT Voice Service']","['2018-08', '2018-08']",[],[],"['Other', 'Voice']","['MC', 'MC']"
674,3462543c01d69487705f94fd91de727a,"['Megaline New Connection', 'Megaline', 'AB Megaline Startup', 'AB Megaline', 'AB Copper Access Bearer', 'SLT Voice Service', 'BB SLT BroadBand Service']","['2019-07', '2019-07', '2019-08', '2019-08', '2019-08', '2019-08', '2019-08']",[450.0],[],"['Other', 'Other', 'Other', 'Other', 'Other', 'Voice', 'BB']","['MC', 'MC', 'MC']"
