,201908,201910,201911,201912,202001,202002,202003,202004,202005,202006,202007,202008,Usage_Rating_Scaled,Usage_Rating_Categorical
year-month,,,,,,,,,,,,,,
PSTN.hash,,,,,,,,,,,,,,
995ae34cf08d08eaca3d7d0249578546,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,HIGH
999bd110f4061bc76da23b5eea8ae991,0.08333333333333333,0.375,0.375,0.375,0.25,0.25,0.25,0.375,0.375,0.375,0.375,0.5,0.3298611111111111,LOW
9a7d5ad4ba40b6f56b136d4c6d353e94,0.08333333333333333,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0625,0.0625,0.027777777777777776,LOW
9ac145da05b5076fd87337c967e427b5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,1.0,0.75,0.75,0.75,0.3333333333333333,MEDIUM
9b4c6b7b7ffc6241a40d2b11cf184e1e,0.08333333333333333,0.0625,0.125,0.0625,0.125,0.125,0.0,0.125,0.125,0.125,0.125,0.125,0.10069444444444443,LOW
9bacc65c6145a427332995c1a05d2640,0.25,0.25,0.125,0.25,0.25,0.25,0.125,0.0,0.0,0.0,0.0,0.0,0.125,LOW
9bbca89ba1eae06929aaae3cf7af68a4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,1.0,0.75,0.75,0.75,0.3333333333333333,MEDIUM
9bd3e048d10bb2d8129b2842257f5384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.005208333333333333,LOW
9be52890e702043328984a4147c54940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.125,0.0625,0.03125,LOW
9be55a63e043dac6a1b63859890059ac,0.5,0.375,0.5625,0.0,0.5625,0.5625,0.375,0.75,0.75,0.75,0.25,0.0625,0.4583333333333333,MEDIUM
9c4e57c3784d53c6931b1fdba6d95a88,0.16666666666666666,0.25,0.5,0.5,0.25,0.25,0.5,0.75,0.5,0.5,0.25,0.25,0.38888888888888884,MEDIUM
9cb9368b663ae7da01c538ffcc42fc7c,0.25,0.25,0.25,0.25,0.25,0.1875,0.25,0.25,0.25,0.5,0.25,0.1875,0.2604166666666667,LOW
9ccf03615cbef001432885675ad8efcf,0.16666666666666666,0.125,0.25,0.5,0.25,0.25,0.5625,0.125,0.25,0.5,0.25,0.25,0.2899305555555555,LOW
9d19bffe3d668cb20da47484e545a87a,0.08333333333333333,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0,0.0625,0.125,0.0625,0.0625,0.0642361111111111,LOW
9d1cc7e6cadd224f9cc61177d3dccf70,0.16666666666666666,0.125,0.125,0.125,0.125,0.0625,0.25,0.375,0.375,0.25,0.1875,0.375,0.21180555555555555,LOW
9dbb7d09c458d2155baa38c1d5053182,0.0,0.0,0.0,0.0625,0.0625,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.015625,LOW
9e4472d0c5397482918040225c1b2650,0.0,0.0,0.0625,0.75,0.75,0.5625,1.0,0.375,0.75,0.5625,0.0625,0.0,0.40625,MEDIUM
9e817a2fac6c816845ce4e1ae0989842,0.5,0.75,0.5,0.75,0.5,0.375,1.0,1.0,1.0,0.75,0.5,0.125,0.6458333333333334,MEDIUM
9ea66cb33906930ce3da76a39bcb7cfd,0.3333333333333333,0.125,0.0625,0.125,0.125,0.125,0.125,0.0,0.0625,0.25,0.25,0.125,0.1423611111111111,LOW
9efb6e11f4e6270edaa694caeb4abd6d,1.0,0.75,0.125,1.0,1.0,0.75,1.0,0.75,1.0,1.0,1.0,0.75,0.84375,HIGH
9f59609b705ca523e8468e1e8dc2eeb0,0.3333333333333333,0.375,0.1875,0.375,0.375,0.25,0.375,0.375,0.375,0.25,0.5625,0.375,0.3506944444444444,MEDIUM
9f6dbdaf189cbd1c4fdf93a0b35c9e2b,0.25,0.1875,0.0,0.0625,0.0625,0.0,0.0625,0.0,0.0,0.0625,0.25,0.1875,0.09375,LOW
9fcbc6a640547b0d00ea8082ba0461d5,0.08333333333333333,0.25,0.25,0.25,0.1875,0.1875,0.25,0.25,0.25,0.125,0.75,0.375,0.2673611111111111,LOW
9fea5fdcc8c91561472ac1f3b1a12ed2,0.0,0.0,0.0625,0.125,0.0625,0.125,0.125,0.125,0.125,0.125,0.1875,0.1875,0.10416666666666667,LOW
a053ebf7e9637fb6aab57e537b122635,0.16666666666666666,0.25,0.25,0.25,0.25,0.5,0.25,0.25,0.25,0.25,0.25,0.125,0.2534722222222222,LOW
a066ece1623463307e273455dde0436d,0.16666666666666666,0.0625,0.0625,0.25,0.25,0.125,0.25,0.5625,0.0625,0.25,0.0625,0.0625,0.18055555555555555,LOW
a0723957ebd80e956172f8424d6d530f,0.16666666666666666,0.0625,0.0625,0.125,0.125,0.125,0.25,0.125,0.0625,0.125,0.0625,0.0625,0.11284722222222221,LOW
a088801e982e6fb893a258056859f02e,0.75,0.25,0.25,0.25,0.25,0.5,0.25,0.25,0.5,0.75,0.75,0.5,0.4375,MEDIUM
a08fd8d164ce7c027470da09796c8ff6,0.0,0.0,0.0,0.0,0.0625,0.0625,0.0625,0.0,0.0625,0.125,0.125,0.375,0.07291666666666667,LOW
a0c4c19673c7ce8ef4612232d1da393d,0.3333333333333333,0.5,0.25,0.25,0.5,0.5,0.1875,0.5,0.25,0.25,0.5,0.25,0.35590277777777773,MEDIUM
a0cdaf5f29674c76a51e4f01614a5d0f,0.08333333333333333,0.0,0.0,0.25,0.75,0.75,1.0,1.0,1.0,1.0,0.75,1.0,0.6319444444444445,MEDIUM
a141ec213c344cbfd1a4e85061d26a7a,0.25,0.5,0.375,0.375,0.25,0.1875,0.25,0.25,0.125,0.125,0.125,0.1875,0.25,LOW
a17f43439a51edbafce91c9ffd6d4404,0.5,0.375,0.5,0.75,0.5,0.5625,0.75,0.75,0.75,0.75,0.75,0.5625,0.625,MEDIUM
a184037e2ea174568fde987b32b196e2,0.5,0.375,0.375,0.5,0.5,0.75,0.5,0.75,0.5625,0.5,0.375,0.0625,0.4791666666666667,MEDIUM
a197b51cda9976cf80da4bb379027531,0.08333333333333333,0.0625,0.125,0.125,0.0625,0.125,0.125,0.25,0.375,0.1875,0.375,0.125,0.16840277777777776,LOW
a1ce10b1eba037d7f6c63ed218eb72d0,0.3333333333333333,0.25,0.25,0.375,0.5625,0.5625,0.5625,0.5625,0.5625,0.5625,0.5625,0.5625,0.4756944444444444,MEDIUM
a207d8d6981330304842f6602788e34a,0.0,0.0,0.0625,0.1875,0.1875,0.125,0.125,0.0,0.0,0.0,0.0625,0.125,0.07291666666666667,LOW
a263c2c75686b3df2f51a40c930f14df,0.75,0.5625,0.5625,0.5625,0.5625,0.75,0.5625,0.5625,0.5625,0.5625,0.375,0.5625,0.578125,MEDIUM
a29cc9a024962eb387717bd5563f8017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.125,0.125,0.026041666666666668,LOW
a2dbd7e33a20ac4d849c5de5050ed924,0.0,0.25,0.25,0.5,0.75,0.75,0.25,0.25,0.5,0.25,0.5,0.5,0.3958333333333333,MEDIUM
a32d17c386488b46dc78dac9fda4348b,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006944444444444444,LOW
a3a081d40c100285156b0a757388a299,0.0,0.0,0.0,0.1875,0.25,0.25,0.375,0.25,0.375,0.5,0.5,0.5,0.265625,LOW
a3da4c6378b50abde8ccb0c19e7a6f8e,0.75,0.75,0.75,0.5,0.5,0.5,0.5,0.75,0.75,0.5,0.5,0.5,0.6041666666666666,MEDIUM
a3dacc4949438c8bb24553b41d0511e0,1.0,0.75,1.0,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.9375,HIGH
a3f681eefc31ffd6809153d613e1958f,0.25,0.25,0.5,0.25,0.25,0.25,0.25,0.25,0.25,0.5,0.25,0.5,0.3125,LOW
a44cfeb19202a98ab39901425b385a53,0.5,0.0625,0.125,0.125,0.25,0.375,0.375,0.25,0.25,0.375,0.375,0.25,0.2760416666666667,LOW
a48acf7ff72c71012fa656bc7facdfdb,0.0,0.5,0.5,0.75,0.75,0.5625,0.75,0.5,0.5,0.5,0.375,0.375,0.5052083333333334,MEDIUM
a48b4d4ccf4a216a7750be5c2ada223e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.75,0.125,LOW
a48eb36d3fa53663b6ff26915cd50376,0.5,0.375,0.375,0.375,0.375,0.375,0.5625,0.75,0.5625,0.5625,0.75,0.75,0.5260416666666666,MEDIUM
a493509efa92a80451490d3f2a908862,0.08333333333333333,0.25,0.25,0.1875,0.25,0.25,0.1875,0.0,0.25,0.1875,0.25,0.25,0.19965277777777776,LOW
a4a7a596cbaf8cd93802488c61ae3b93,0.3333333333333333,0.25,0.25,0.25,0.375,0.5,0.375,0.375,0.5625,0.5625,0.5625,0.375,0.3975694444444444,MEDIUM
a4de4c5223bf72181fbdee2e65d73138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.125,0.0625,0.020833333333333332,LOW
a4e02a54b585f4dc02455cbd86ca5d8a,0.3333333333333333,0.375,0.375,0.375,0.375,0.375,0.5625,0.5625,0.375,0.375,0.375,0.25,0.3923611111111111,MEDIUM
a4e35bcd8262ca10b7864c1bc47eb7a5,0.25,0.1875,0.1875,0.25,0.1875,0.5,0.5,0.25,0.25,0.5,0.25,0.25,0.296875,LOW
a5088d8ffe56a7071bf09521470fce32,0.5,0.5625,0.375,0.375,0.5625,0.5,0.25,0.125,0.75,1.0,1.0,1.0,0.5833333333333334,MEDIUM
a529023a415edef42d9fb5c594ba844e,0.3333333333333333,0.375,0.1875,0.1875,0.1875,0.1875,0.375,0.375,0.375,0.375,0.1875,0.375,0.29340277777777773,LOW
a56749c8566f8c41d2c406e0ca8f5ec1,0.5,0.1875,0.1875,0.25,0.375,0.5,0.25,0.125,0.0625,0.375,0.375,0.375,0.296875,LOW
a6042a555bd4efe2c60b3bbe1595ecce,0.08333333333333333,0.0625,0.0625,0.0,0.0,0.0,0.0,0.25,0.125,0.125,0.125,0.125,0.0798611111111111,LOW
a64371f6efd754224f3c069b06306b21,0.16666666666666666,0.1875,0.25,0.375,0.1875,0.375,0.1875,0.1875,0.1875,0.125,0.1875,0.1875,0.21701388888888887,LOW
a666ea5667ddf5f2d64b1c5cd70d6121,0.75,0.75,0.25,0.1875,0.375,0.125,0.375,1.0,1.0,1.0,1.0,0.75,0.6302083333333334,MEDIUM
a6804dd9aa54203dcd63c0388cb2e02b,0.16666666666666666,0.0625,0.125,0.125,0.125,0.125,0.125,0.0625,0.125,0.125,0.125,0.125,0.11805555555555554,LOW
a6f23c444fa5f70af818183504bb7951,0.0,0.0,0.0,0.0,0.0,0.125,0.0625,0.0,0.0,0.0,0.0,0.0,0.015625,LOW
a790d16196875126ea636bac7eeadfde,0.75,0.75,0.25,0.25,0.1875,0.0,0.0,0.0,0.125,0.25,0.25,0.25,0.2552083333333333,LOW
a7b9570940e7f1813d33965b2c846602,0.0,0.375,0.5,0.5,0.5,0.5625,0.5,0.5625,0.25,0.25,0.25,0.1875,0.3697916666666667,MEDIUM
a7fc434b1478396f94a32062fad184e1,0.75,0.5625,0.5625,1.0,1.0,0.75,1.0,1.0,1.0,1.0,1.0,1.0,0.8854166666666666,HIGH
a8a94b12430f28514356bdd3b38f7772,0.25,0.5,0.5,0.375,0.5,0.375,0.5,0.5625,0.5625,0.75,0.75,0.75,0.53125,MEDIUM
a8d20a40ed09cbaadf790e3a11a7e207,0.16666666666666666,0.125,0.25,0.125,0.25,0.125,0.25,0.125,0.125,0.25,0.25,0.25,0.1909722222222222,LOW
a9a28bd43c0fc9d6c4b18fb568a708c8,1.0,0.125,0.0625,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10416666666666667,LOW
a9ec4ab6afe0a3545f839f9ea858b7a2,0.3333333333333333,0.1875,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.2517361111111111,LOW
aa0431d0e68d8f2887e7510b9b3375da,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.0625,0.0625,0.75,0.75,0.3020833333333333,LOW
aa2b15c0372110129e03d279a070ce2b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.005208333333333333,LOW
aa7796c5d0b6de94c120b7d3c9390b4b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.25,0.125,0.041666666666666664,LOW
aaa6f63fb92eb75ae073b5ae43c5c07a,0.6666666666666666,0.5625,0.5625,0.5625,0.375,0.5625,0.5625,0.75,0.75,0.75,0.75,0.5625,0.6180555555555555,MEDIUM
ab5accfa02ee637f753e7d4698c37cd2,0.0,0.0,0.375,0.5625,0.375,0.375,0.25,0.1875,0.25,0.25,0.5,0.25,0.28125,LOW
ab5c8e39ad5e24f12a534b30d728360a,0.25,0.25,0.1875,0.1875,0.25,0.1875,0.25,0.1875,0.25,0.25,0.5,0.75,0.2916666666666667,LOW
ab69da45efd668ce7bdc549f4449b97a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.375,0.036458333333333336,LOW
ab7bed90e99d403fa136087be5c347da,0.5,0.375,0.375,0.375,0.375,0.375,0.5625,0.5625,0.375,0.375,0.375,0.375,0.4166666666666667,MEDIUM
ab7fe1473cfcfcc995de024aa4ce9c94,0.0,0.25,0.1875,0.0,0.0,0.1875,0.25,0.0,0.0625,0.0625,0.25,0.25,0.125,LOW
ab97314f71804f7cc9fe63ab40d25d01,0.16666666666666666,0.25,0.25,0.375,0.5,0.5,0.375,0.375,0.375,0.375,0.5,0.375,0.3680555555555555,MEDIUM
ac061612ac2e40f04548cf574bac25c7,0.16666666666666666,0.125,0.1875,0.1875,0.375,0.375,0.1875,0.1875,0.1875,0.1875,0.125,0.1875,0.2065972222222222,LOW
ac6fa523b7aa6260dcd870644f1dea4b,0.0,0.25,0.375,0.375,0.375,0.1875,0.375,0.375,0.375,0.25,0.25,0.25,0.2864583333333333,LOW
ac8d17782113fb666dc8d8804f46ceaa,0.5,0.25,0.375,0.5,0.5,0.5625,0.5,0.5,0.5,0.75,0.75,0.75,0.5364583333333334,MEDIUM
acb74f0a36dd8628eca56b36daa1e186,0.16666666666666666,0.125,0.125,0.0625,0.5,0.5625,1.0,0.75,1.0,0.75,0.75,0.75,0.5451388888888888,MEDIUM
acd3242a32c2dadfae1938b5fbabe81c,0.5,0.1875,0.375,0.5,0.5,0.5,0.5,0.75,0.1875,0.75,0.75,0.5,0.5,MEDIUM
ada577255883cfc2a596b87c05940bd2,0.5,0.5,0.5,0.75,0.75,0.5625,0.75,0.5625,0.25,0.375,0.125,0.375,0.5,MEDIUM
adf43b3fd126f070f112d20803bbef5c,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.5625,0.375,0.0625,0.0,0.0,0.09375,LOW
ae355ea5b406cce09114e4ca8eb11c51,0.25,0.375,0.375,0.375,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.375,0.2552083333333333,LOW
ae8f6e654747d4b79d958cd670bff9cf,0.6666666666666666,0.1875,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.25,0.0,0.40451388888888884,MEDIUM
aedafc37ae3e048abb3cf0ec20a37455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.005208333333333333,LOW
aedd4cde5013cc4a5c490aa713fd1698,0.5,0.25,0.375,0.375,0.375,0.125,0.125,0.375,0.75,0.5625,0.75,0.75,0.4427083333333333,MEDIUM
aeeca052315807836dedd407bdb1a543,0.6666666666666666,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0.4930555555555555,MEDIUM
af716455260eebb07cedb71762e8a4aa,0.0,0.125,0.125,0.125,0.125,0.125,0.125,0.375,0.125,0.0,0.0,0.0,0.10416666666666667,LOW
af93b6d2a9d617a59a02238e3dcb50c4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.75,0.08333333333333333,LOW
afb6bb814603fc10f25161babb3c77dc,0.08333333333333333,0.5,0.1875,0.1875,0.1875,0.1875,0.1875,0.0625,0.0625,0.0625,0.25,0.125,0.17361111111111113,LOW
afd6d5d3e9249ee225f66234cd3e1932,0.0,0.375,0.25,0.25,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08854166666666667,LOW
afde3cafabf079e6ec5dcbb2e36af075,0.75,0.5,0.5625,0.75,0.5625,0.5625,0.5625,0.5625,0.75,0.5625,0.75,0.75,0.6354166666666666,MEDIUM
b0086f6ecf11840b169fd79537c8f552,1.0,0.75,0.75,0.75,0.75,0.75,1.0,0.75,0.75,0.75,1.0,1.0,0.8333333333333334,HIGH
b06ebdf4b8f7558fdecd980219c22089,0.0,0.0625,0.125,0.125,0.125,0.0625,0.0625,0.125,0.125,0.0,0.0,0.0,0.06770833333333333,LOW
b0c0f50e69ed2111ea1109183599acc3,0.5,0.5,0.5625,0.75,0.25,0.1875,0.375,0.75,0.75,0.75,0.75,0.5625,0.5572916666666666,MEDIUM
b0fd042e27571e69e4a87c8e44c04a8d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.005208333333333333,LOW
b1274d2a249196e0a9075d76fb5f0eae,0.0,0.0,0.125,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.19791666666666666,LOW
b129729e1a1cfc31daab03b2c4b274bf,0.08333333333333333,0.1875,0.1875,0.25,0.25,0.5,0.5,0.5,0.25,0.25,0.1875,0.1875,0.27777777777777773,LOW
b13da33da78167ef628ea989324c8c80,0.3333333333333333,0.25,0.375,0.25,0.25,0.375,0.25,0.5625,0.375,0.25,0.25,0.25,0.3142361111111111,LOW
b1539c3483d00f6764ef4d1dcfe5b2dc,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,HIGH
b17145f155f69c451b55c16ed965da49,0.08333333333333333,0.125,0.0625,0.0625,0.0625,0.0625,0.1875,0.1875,0.1875,0.1875,0.0,0.0,0.10069444444444443,LOW
b1aafe99cabaf4d732ef50de71788b51,0.0,0.5,0.5,0.5,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.5,0.3854166666666667,MEDIUM
b1b70f7a96be9c5e095ecdb3416edd1c,0.08333333333333333,0.125,0.125,0.25,0.25,0.25,0.25,0.125,0.125,0.125,0.0625,0.125,0.1579861111111111,LOW
b1f44578e15b5ddc1a5002c7e0738d06,1.0,1.0,0.75,0.75,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3229166666666667,LOW
b22d61cc588f900c7a81d81ec4fe313b,0.25,0.1875,0.1875,0.25,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.25,0.125,0.19791666666666666,LOW
b2528513324064ffbbce5f4c26d704a5,0.5,0.375,0.375,0.5625,0.75,0.125,0.5625,0.5625,0.0625,0.75,0.75,0.75,0.5104166666666666,MEDIUM
b2781d3ed071497822fed9aaf91d4d89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.010416666666666666,LOW
b2b186c003d6078e51cf655b4c13ff11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.5625,1.0,0.16145833333333334,LOW
b2d6992d42bd3d006a379677309f377a,0.08333333333333333,0.125,0.0625,0.0625,0.125,0.1875,0.125,0.125,0.125,0.125,0.125,0.125,0.11631944444444443,LOW
b35be8dc64bf972ce4b96292f16577b5,0.75,0.5625,0.375,0.375,0.5,0.5625,0.5625,0.125,1.0,1.0,1.0,0.75,0.6302083333333334,MEDIUM
b3752d39e0bd16936cbdab618d7195d4,1.0,0.75,0.75,0.75,0.5625,0.75,0.75,0.75,0.75,1.0,0.125,0.75,0.7239583333333334,HIGH
b38fb55b3294d7da153b2ef65d90263f,0.25,0.125,0.1875,0.1875,0.1875,0.25,0.1875,0.25,0.1875,0.1875,0.1875,0.1875,0.19791666666666666,LOW
b3c93721250143e26f6672d70dc23d9f,0.16666666666666666,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.1284722222222222,LOW
b3dbd8bca32582184ab6e442471b7843,0.16666666666666666,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.1875,0.125,0.125,0.13368055555555555,LOW
b41885c8f85e602ecf6132451a77b735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.1875,0.125,0.375,0.07291666666666667,LOW
b4444e75e35fbacf189571f4b8bf71e0,0.75,0.5,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9166666666666666,HIGH
b45755ef2c73250dc00e40f5e4467814,0.25,0.75,0.75,0.5,0.5,0.375,0.5,0.5,0.5,0.5,0.5,0.25,0.4895833333333333,MEDIUM
b46dd7d99fd09df978ec761f81efe4f2,0.25,0.25,0.125,0.0625,0.125,0.125,0.0,0.0,0.0625,0.125,0.125,0.0,0.10416666666666667,LOW
b4b5710158b575b052b5e22334217ce0,0.5,0.5,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,1.0,0.7291666666666666,HIGH
b4ea13bfc04e89200ba503bc31c8c9aa,0.0,0.0,0.0,0.0,0.125,0.5,0.5,0.25,0.25,0.75,0.75,0.5,0.3020833333333333,LOW
b4ebf69d102a8eab6a6c7004a3d22d2f,0.5,0.1875,0.375,0.125,0.125,0.125,0.0625,0.0625,0.0625,0.0625,0.0625,0.0,0.14583333333333334,LOW
b4ff3f8e27c95214144fd1b6121a3c60,0.25,0.1875,0.375,0.5,0.5,0.5,0.75,0.75,0.75,0.5,0.75,0.75,0.546875,MEDIUM
b5481e0c068eca60cd74e4bfdd3973ee,0.16666666666666666,0.125,0.125,0.125,0.0625,0.125,0.125,0.125,0.0625,0.0625,0.125,0.0625,0.10763888888888888,LOW
b59307cbc7905fbcc3cd1f8fa02aeb4d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.5,0.5,0.08854166666666667,LOW
b62f7629915d076417086247ab5d659e,0.16666666666666666,0.25,0.125,0.0625,0.25,0.25,0.25,0.5625,0.5625,0.5,0.25,0.375,0.3003472222222222,LOW
b6404a24d0ae0f5dbb11c78c783bd1fc,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,HIGH
b64b305b2be2ed6a9d581f7fbe2c973b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.5625,0.08854166666666667,LOW
b66a46088bc008d430a70fdcc0d7365f,0.16666666666666666,0.1875,0.25,0.1875,0.125,0.0,0.1875,0.5,0.5,0.5,0.25,0.25,0.2586805555555555,LOW
b699801e9da7e5faa2b23693bdcb6dbc,0.0,0.0,0.0625,0.25,0.25,0.25,0.0625,0.0,0.0,0.0,0.0,0.0,0.07291666666666667,LOW
b6ac3468b72baad19ec2ac0ebdbaa52f,0.08333333333333333,0.125,0.125,0.125,0.125,0.0625,0.1875,0.125,0.125,0.1875,0.125,0.0625,0.12152777777777778,LOW
b7295cf50bfd8dcbe026faf0b2bfe7d9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.375,0.375,0.1875,0.1875,0.125,LOW
b7343efc0cbcc704e3c2fd3a46f85d64,0.5,0.375,0.375,0.5,0.25,0.375,0.75,0.5625,0.5,0.5,0.5,0.5,0.4739583333333333,MEDIUM
b760af1de5dfaef33ed735f6f75486af,0.5,0.5,0.375,0.125,0.5625,0.75,0.5,0.5,0.5,0.5,0.5,0.5,0.484375,MEDIUM
b7820ff61b854c0ccbdb00c2f5356c0e,1.0,0.5625,0.5625,0.5625,1.0,0.75,0.75,0.375,0.75,0.75,0.375,0.5625,0.6666666666666666,HIGH
b7acc7e84b43c61d566acda0ead40ae6,0.25,0.25,0.1875,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.24479166666666666,LOW
b8471e473c10b61c5b941bd8e0da6ec7,0.25,0.1875,0.1875,0.375,0.25,0.1875,0.25,0.25,0.5,0.5,0.375,0.75,0.3385416666666667,MEDIUM
b8a93e5906c910fae466ebdf00fc19ac,0.16666666666666666,0.125,0.125,0.125,0.125,0.125,0.0625,0.0625,0.0625,0.125,0.25,0.25,0.13368055555555555,LOW
b8dc1311c38551baef22b298fe01dd76,0.0,0.0625,0.0,0.125,0.25,0.25,0.25,0.1875,0.0,0.125,0.1875,0.0,0.11979166666666667,LOW
b8fbaa18ee6696ffa2c3ca65d181fd5c,0.25,0.25,0.25,0.375,0.25,0.5,0.1875,0.0625,0.0625,0.1875,0.5,0.5,0.28125,LOW
b907e26bf888459f3ca214dee884b718,0.16666666666666666,0.375,0.25,0.25,0.25,0.25,0.25,0.75,0.75,0.5,0.5,0.75,0.42013888888888884,MEDIUM
b92ec0c4e55d9ef0583a7a8081265ada,0.16666666666666666,0.125,0.125,0.125,0.1875,0.125,0.125,0.125,0.5625,0.375,0.375,0.125,0.21180555555555555,LOW
b94c4c18045ae0ebb988b9b1d1d2c49a,0.5,0.5625,0.5625,0.5625,0.5625,0.5625,0.5625,0.375,0.375,0.5,0.75,0.75,0.5520833333333334,MEDIUM
b9671d786e4388e464c22b0213c2ad1c,0.08333333333333333,0.125,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.125,0.125,0.1875,0.09027777777777778,LOW
b98174a38189fbcfdaa927348887f750,0.16666666666666666,0.0625,0.0625,0.1875,0.125,0.1875,0.125,0.1875,0.1875,0.1875,0.1875,0.1875,0.15451388888888887,LOW
b98eac4370564f00818f9039f77fc88b,0.16666666666666666,0.1875,0.125,0.1875,0.25,0.25,0.1875,0.0,0.1875,0.25,0.0625,0.1875,0.17013888888888887,LOW
b9d58e23f651b31ae4307679f0b6b15b,0.3333333333333333,0.5625,0.75,0.75,1.0,0.75,0.75,0.75,0.75,0.5,0.75,0.75,0.6996527777777777,HIGH
ba3e4a690c1d811b4192005e480bcd55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0625,0.75,0.07291666666666667,LOW
baa53883a4474568b119c636c8f5e1a1,0.5,0.375,0.375,0.5,0.375,0.375,0.375,0.375,0.5625,0.375,0.75,0.375,0.4427083333333333,MEDIUM
baafc81ff2a6ec6e6dab9d90706b5027,0.25,0.125,0.0625,0.125,0.125,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.09375,LOW
bad1bd16d7b7a40cff788b420ccd3bce,0.08333333333333333,0.0625,0.125,0.0625,0.0625,0.125,0.125,0.125,0.125,0.0625,0.0625,0.0625,0.09027777777777778,LOW
baf1409e8239991437cf874a0c6d0297,0.0,0.0,0.0,0.0,0.0625,0.375,0.0625,0.0,0.0,0.375,0.375,0.5,0.14583333333333334,LOW
bb4c246f3892044c46cd645a72b22684,0.16666666666666666,0.125,0.125,0.125,0.0625,0.125,0.375,0.125,0.0,0.0625,0.125,0.125,0.1284722222222222,LOW
bb4f940f336fb2c157a8e8e779bdb692,1.0,0.75,0.375,0.75,0.75,0.5,0.5,0.25,0.75,0.375,0.75,0.75,0.625,MEDIUM
bbd0eb243d355b8af4a1e53df0654d5e,1.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11458333333333333,LOW
